Site,Buy-In,Tourney Start,Tourney End,My C Net Won,Hands,chipEV/tourney,Chips Won
Sportium,10,2021/03/10 10:46 am,2021/03/10 10:51 am,€10.00,14,165,1000
Sportium,10,2021/03/10 10:45 am,2021/03/10 10:51 am,€20.00,17,934,1000
Sportium,10,2021/03/10 10:41 am,2021/03/10 10:45 am,€10.00,13,938,1000
Sportium,10,2021/03/10 10:35 am,2021/03/10 10:40 am,€10.00,13,857,1000
Sportium,10,2021/03/09  7:54 pm,2021/03/09  7:55 pm,€30.00,3,622,1000
Sportium,10,2021/03/09  7:43 pm,2021/03/09  7:44 pm,€20.00,2,414,1000
Sportium,10,2021/03/09  7:37 pm,2021/03/09  7:43 pm,€10.00,20,681,1000
Sportium,10,2021/03/09  7:31 pm,2021/03/09  7:37 pm,€10.00,13,486,1000
Sportium,10,2021/03/09  7:25 pm,2021/03/09  7:30 pm,€10.00,14,972,1000
Sportium,10,2021/03/09  7:25 pm,2021/03/09  7:30 pm,€30.00,13,200,1000
Sportium,10,2021/03/09  1:00 pm,2021/03/09  1:05 pm,€20.00,14,223,1000
Sportium,10,2021/03/09 12:52 pm,2021/03/09 12:59 pm,€10.00,25,-53,1000
Sportium,10,2021/03/09 12:47 pm,2021/03/09 12:53 pm,€40.00,23,602,1000
Sportium,10,2021/03/09 11:54 am,2021/03/09 11:57 am,€10.00,11,334,1000
Sportium,10,2021/03/09 11:43 am,2021/03/09 11:45 am,€20.00,9,368,1000
Sportium,10,2021/03/09 11:34 am,2021/03/09 11:42 am,€10.00,34,-255,1000
Sportium,10,2021/03/09 10:45 am,2021/03/09 10:49 am,€10.00,16,200,1000
Sportium,10,2021/03/09 10:44 am,2021/03/09 10:47 am,€10.00,9,-17,1000
Sportium,10,2021/03/09 10:32 am,2021/03/09 10:39 am,€30.00,19,704,1000
Sportium,10,2021/03/09 10:29 am,2021/03/09 10:32 am,€10.00,11,249,1000
Sportium,10,2021/03/09 10:27 am,2021/03/09 10:31 am,€10.00,15,-21,1000
Sportium,10,2021/03/09 10:18 am,2021/03/09 10:27 am,€30.00,27,757,1000
Sportium,10,2021/03/08  9:40 pm,2021/03/08  9:45 pm,€10.00,19,-271,1000
Sportium,10,2021/03/08  9:40 pm,2021/03/08  9:47 pm,€10.00,20,806,1000
Sportium,10,2021/03/08  9:35 pm,2021/03/08  9:39 pm,€10.00,15,584,1000
Sportium,10,2021/03/08  9:28 pm,2021/03/08  9:30 pm,€10.00,8,508,1000
Sportium,10,2021/03/08  9:13 pm,2021/03/08  9:20 pm,€10.00,25,360,1000
Sportium,10,2021/03/08  9:13 pm,2021/03/08  9:17 pm,€10.00,14,458,1000
Sportium,10,2021/03/08  6:59 pm,2021/03/08  7:05 pm,€20.00,26,450,1000
Sportium,10,2021/03/08  6:53 pm,2021/03/08  6:58 pm,€20.00,17,181,1000
Sportium,10,2021/03/08  6:42 pm,2021/03/08  6:45 pm,€10.00,11,335,1000
Sportium,10,2021/03/08  6:39 pm,2021/03/08  6:41 pm,€20.00,4,828,1000
Sportium,10,2021/03/08  1:42 pm,2021/03/08  1:50 pm,€20.00,25,403,1000
Sportium,10,2021/03/08  1:35 pm,2021/03/08  1:39 pm,€10.00,12,924,1000
Sportium,10,2021/03/08  1:35 pm,2021/03/08  1:41 pm,€20.00,19,150,1000
Sportium,10,2021/03/08 12:24 pm,2021/03/08 12:28 pm,€20.00,13,706,1000
Sportium,10,2021/03/08 12:15 pm,2021/03/08 12:23 pm,€30.00,32,-1062,1000
Sportium,10,2021/03/08 12:08 pm,2021/03/08 12:13 pm,€20.00,18,-532,1000
Sportium,10,2021/03/08 12:04 pm,2021/03/08 12:10 pm,€30.00,15,401,1000
Sportium,10,2021/03/08 12:02 pm,2021/03/08 12:07 pm,€10.00,14,-177,1000
Sportium,10,2021/03/08 11:59 am,2021/03/08 12:01 pm,€10.00,9,368,1000
Sportium,10,2021/03/08 11:30 am,2021/03/08 11:36 am,€10.00,27,956,1000
Sportium,10,2021/03/08 11:26 am,2021/03/08 11:30 am,€10.00,10,402,1000
Sportium,10,2021/03/08 11:19 am,2021/03/08 11:24 am,€10.00,13,853,1000
Sportium,10,2021/03/08 11:12 am,2021/03/08 11:21 am,€20.00,29,-26,1000
Sportium,10,2021/03/08 11:07 am,2021/03/08 11:14 am,€30.00,21,545,1000
Sportium,10,2021/03/08 11:01 am,2021/03/08 11:07 am,€10.00,31,397,1000
Sportium,10,2021/03/05 12:12 pm,2021/03/05 12:22 pm,€30.00,30,95,1000
Sportium,10,2021/03/05 12:07 pm,2021/03/05 12:11 pm,€10.00,18,253,1000
Sportium,10,2021/03/05 11:56 am,2021/03/05 12:01 pm,€10.00,17,104,1000
Sportium,10,2021/03/05 11:45 am,2021/03/05 11:51 am,€30.00,15,182,1000
Sportium,10,2021/03/05 11:14 am,2021/03/05 11:21 am,€40.00,19,-76,1000
Sportium,10,2021/03/05 11:10 am,2021/03/05 11:14 am,€10.00,16,363,1000
Sportium,10,2021/03/05 11:08 am,2021/03/05 11:13 am,€20.00,11,93,1000
Sportium,10,2021/03/05 11:07 am,2021/03/05 11:09 am,€10.00,8,860,1000
Sportium,10,2021/03/05 11:02 am,2021/03/05 11:08 am,€20.00,15,258,1000
Sportium,10,2021/03/05 11:00 am,2021/03/05 11:06 am,€10.00,19,-135,1000
Sportium,10,2021/03/05 10:55 am,2021/03/05 11:00 am,€10.00,16,740,1000
Sportium,10,2021/03/04  9:13 pm,2021/03/04  9:17 pm,€30.00,11,572,1000
Sportium,10,2021/03/04  9:10 pm,2021/03/04  9:16 pm,€10.00,23,99,1000
Sportium,10,2021/03/04  9:06 pm,2021/03/04  9:12 pm,€20.00,23,81,1000
Sportium,10,2021/03/04  8:57 pm,2021/03/04  9:02 pm,€10.00,29,409,1000
Sportium,10,2021/03/04  8:09 pm,2021/03/04  8:11 pm,€40.00,9,645,1000
Sportium,10,2021/03/04  8:07 pm,2021/03/04  8:16 pm,€30.00,26,-554,1000
Sportium,10,2021/03/04  8:03 pm,2021/03/04  8:08 pm,€10.00,18,724,1000
Sportium,10,2021/03/04  8:02 pm,2021/03/04  8:07 pm,€10.00,16,240,1000
Sportium,10,2021/03/04  7:52 pm,2021/03/04  8:01 pm,€20.00,36,1162,1000
Sportium,10,2021/03/03  9:47 pm,2021/03/03  9:55 pm,€20.00,30,249,1000
Sportium,10,2021/03/03  9:42 pm,2021/03/03  9:46 pm,€10.00,13,-244,1000
Sportium,10,2021/03/03  9:40 pm,2021/03/03  9:46 pm,€10.00,21,621,1000
Sportium,10,2021/03/03  9:38 pm,2021/03/03  9:42 pm,€20.00,15,531,1000
Sportium,10,2021/03/03  9:32 pm,2021/03/03  9:35 pm,€10.00,14,158,1000
Sportium,10,2021/03/03  9:23 pm,2021/03/03  9:30 pm,€20.00,31,-258,1000
Sportium,10,2021/03/03  9:23 pm,2021/03/03  9:27 pm,€10.00,15,445,1000
Sportium,10,2021/03/03  8:52 pm,2021/03/03  9:04 pm,€30.00,45,466,1000
Sportium,10,2021/03/03  8:49 pm,2021/03/03  8:57 pm,€30.00,20,616,1000
Sportium,10,2021/03/03  8:44 pm,2021/03/03  8:51 pm,€20.00,21,-26,1000
Sportium,10,2021/03/03  8:43 pm,2021/03/03  8:48 pm,€10.00,20,-13,1000
Sportium,10,2021/03/03  8:38 pm,2021/03/03  8:42 pm,€20.00,16,387,1000
Sportium,10,2021/03/03  8:36 pm,2021/03/03  8:37 pm,€10.00,6,348,1000
Sportium,10,2021/03/03  8:30 pm,2021/03/03  8:39 pm,€20.00,32,588,1000
Sportium,10,2021/03/02  9:02 pm,2021/03/02  9:06 pm,€20.00,12,149,1000
Sportium,10,2021/03/02  9:01 pm,2021/03/02  9:08 pm,€20.00,31,318,1000
Sportium,10,2021/03/02  8:56 pm,2021/03/02  9:00 pm,€10.00,17,167,1000
Sportium,10,2021/03/02  8:34 pm,2021/03/02  8:43 pm,€20.00,31,-845,1000
Sportium,10,2021/03/02  8:34 pm,2021/03/02  8:39 pm,€20.00,12,254,1000
Sportium,10,2021/03/02  7:59 pm,2021/03/02  8:03 pm,€10.00,13,544,1000
Sportium,10,2021/03/02  7:56 pm,2021/03/02  8:02 pm,€20.00,22,328,1000
Sportium,10,2021/03/02  7:42 pm,2021/03/02  7:46 pm,€10.00,14,62,1000
Sportium,10,2021/03/01  9:58 pm,2021/03/01 10:02 pm,€10.00,15,153,1000
Sportium,10,2021/03/01  9:48 pm,2021/03/01  9:57 pm,€10.00,35,1282,1000
Sportium,10,2021/03/01  9:42 pm,2021/03/01  9:46 pm,€20.00,12,-207,1000
Sportium,10,2021/03/01  9:36 pm,2021/03/01  9:40 pm,€20.00,15,447,1000
Sportium,10,2021/03/01  9:35 pm,2021/03/01  9:42 pm,€20.00,24,648,1000
Sportium,10,2021/03/01  9:10 pm,2021/03/01  9:15 pm,€10.00,15,213,1000
Sportium,10,2021/03/01  9:08 pm,2021/03/01  9:15 pm,€10.00,26,-180,1000
Sportium,10,2021/03/01  9:04 pm,2021/03/01  9:09 pm,€10.00,24,-273,1000
Sportium,10,2021/02/26  7:16 pm,2021/02/26  7:23 pm,€10.00,23,-221,1000
Sportium,10,2021/02/26  7:09 pm,2021/02/26  7:13 pm,€20.00,14,-265,1000
Sportium,10,2021/02/26  7:02 pm,2021/02/26  7:08 pm,€10.00,24,59,1000
Sportium,10,2021/02/26  6:57 pm,2021/02/26  7:02 pm,€10.00,11,936,1000
Sportium,10,2021/02/26  6:16 pm,2021/02/26  6:20 pm,€10.00,12,1158,1000
Sportium,10,2021/02/26  6:03 pm,2021/02/26  6:07 pm,€10.00,11,575,1000
Sportium,10,2021/02/26  5:56 pm,2021/02/26  6:00 pm,€20.00,11,51,1000
Sportium,10,2021/02/25  9:59 pm,2021/02/25 10:04 pm,€20.00,18,260,1000
Sportium,10,2021/02/25  9:57 pm,2021/02/25 10:01 pm,€10.00,12,577,1000
Sportium,10,2021/02/25  9:49 pm,2021/02/25  9:52 pm,€10.00,9,85,1000
Sportium,10,2021/02/25  9:47 pm,2021/02/25  9:51 pm,€10.00,16,377,1000
Sportium,10,2021/02/25  9:41 pm,2021/02/25  9:47 pm,€20.00,16,747,1000
Sportium,10,2021/02/25  8:59 pm,2021/02/25  9:06 pm,€10.00,30,-609,1000
Sportium,10,2021/02/25  8:55 pm,2021/02/25  8:57 pm,€10.00,9,339,1000
Sportium,10,2021/02/25  8:54 pm,2021/02/25  8:58 pm,€10.00,18,-237,1000
Sportium,10,2021/02/25  8:48 pm,2021/02/25  8:55 pm,€20.00,19,784,1000
Sportium,10,2021/02/25  8:42 pm,2021/02/25  8:47 pm,€10.00,12,-67,1000
Sportium,10,2020/11/12  3:04 pm,2020/11/12  3:13 pm,€10.00,29,-297,1000
Sportium,10,2020/11/10  6:31 pm,2020/11/10  6:34 pm,€10.00,7,463,1000
Sportium,10,2020/11/09  4:54 pm,2020/11/09  4:58 pm,€20.00,12,320,1000
Sportium,10,2020/11/02  7:03 pm,2020/11/02  7:09 pm,€20.00,16,423,1000
Sportium,10,2020/10/23  8:08 pm,2020/10/23  8:14 pm,€10.00,15,297,1000
Sportium,10,2020/10/23  8:08 pm,2020/10/23  8:11 pm,€20.00,11,469,1000
Sportium,10,2020/10/21  8:32 pm,2020/10/21  8:37 pm,€10.00,14,656,1000
Sportium,10,2020/10/21 12:14 pm,2020/10/21 12:19 pm,€20.00,11,299,1000
Sportium,10,2020/10/21 12:05 pm,2020/10/21 12:13 pm,€10.00,20,699,1000
Sportium,10,2020/10/20  3:31 pm,2020/10/20  3:38 pm,€30.00,24,397,1000
Sportium,10,2020/10/20  3:27 pm,2020/10/20  3:36 pm,€20.00,25,299,1000
Sportium,10,2020/10/19  8:26 pm,2020/10/19  8:32 pm,€10.00,16,-17,1000
Sportium,10,2020/10/19  8:26 pm,2020/10/19  8:33 pm,€20.00,20,570,1000
Sportium,10,2020/10/17  6:15 pm,2020/10/17  6:21 pm,€10.00,14,41,1000
Sportium,10,2020/10/17  4:48 pm,2020/10/17  4:53 pm,€30.00,12,788,1000
Sportium,10,2020/10/13  7:12 pm,2020/10/13  7:15 pm,€10.00,13,487,1000
Sportium,10,2020/10/01 10:01 pm,2020/10/01 10:07 pm,€10.00,20,259,1000
Sportium,10,2020/10/01  7:44 pm,2020/10/01  7:49 pm,€10.00,22,303,1000
Sportium,10,2020/10/01  7:18 pm,2020/10/01  7:25 pm,€10.00,22,57,1000
Sportium,10,2020/09/30  7:09 pm,2020/09/30  7:12 pm,€10.00,7,629,1000
Sportium,10,2020/09/16  9:16 pm,2020/09/16  9:21 pm,€30.00,16,280,1000
Sportium,10,2020/09/16  9:16 pm,2020/09/16  9:24 pm,€10.00,25,808,1000
Sportium,10,2020/09/16  7:45 pm,2020/09/16  7:52 pm,€20.00,22,-193,1000
Sportium,10,2020/09/16  7:44 pm,2020/09/16  7:47 pm,€10.00,9,1341,1000
Sportium,10,2020/09/16  5:23 pm,2020/09/16  5:29 pm,€20.00,27,705,1000
Sportium,10,2020/09/16  5:23 pm,2020/09/16  5:27 pm,€20.00,16,819,1000
Sportium,10,2020/09/15  9:23 pm,2020/09/15  9:25 pm,€30.00,5,564,1000
Sportium,10,2020/09/15  9:23 pm,2020/09/15  9:29 pm,€10.00,22,320,1000
Sportium,10,2020/09/11  9:57 pm,2020/09/11 10:08 pm,€20.00,33,774,1000
Sportium,10,2020/09/11  9:53 pm,2020/09/11  9:56 pm,€10.00,16,376,1000
Sportium,10,2020/09/10  8:29 pm,2020/09/10  8:37 pm,€30.00,22,495,1000
Sportium,10,2020/09/10  2:04 pm,2020/09/10  2:15 pm,€10.00,36,274,1000
Sportium,10,2020/09/10 12:45 pm,2020/09/10 12:53 pm,€30.00,33,315,1000
Sportium,10,2020/09/09  9:04 pm,2020/09/09  9:08 pm,€10.00,15,247,1000
Sportium,10,2020/09/09  8:57 pm,2020/09/09  9:04 pm,€20.00,17,614,1000
Sportium,10,2020/09/08  8:42 pm,2020/09/08  8:50 pm,€90.00,27,-173,1000
Sportium,10,2020/09/04  6:42 pm,2020/09/04  6:43 pm,€30.00,8,92,1000
Sportium,10,2020/09/04  2:12 pm,2020/09/04  2:16 pm,€20.00,17,608,1000
Sportium,10,2020/08/23  2:05 pm,2020/08/23  2:08 pm,€30.00,10,1101,1000
Sportium,10,2020/08/23  2:04 pm,2020/08/23  2:12 pm,€10.00,25,-10,1000
Sportium,10,2020/08/23  2:01 pm,2020/08/23  2:04 pm,€10.00,10,300,1000
Sportium,10,2020/08/22  7:01 pm,2020/08/22  7:08 pm,€20.00,19,320,1000
Sportium,10,2020/08/22  6:29 pm,2020/08/22  6:33 pm,€30.00,13,363,1000
Sportium,10,2020/08/22  6:29 pm,2020/08/22  6:34 pm,€10.00,12,744,1000
Sportium,10,2020/08/22  5:58 pm,2020/08/22  6:02 pm,€10.00,14,721,1000
Sportium,10,2020/08/22  4:58 pm,2020/08/22  4:58 pm,€40.00,3,696,1000
Sportium,10,2020/08/22 10:20 am,2020/08/22 10:25 am,€40.00,16,-76,1000
Sportium,10,2020/08/18  3:33 pm,2020/08/18  3:39 pm,€20.00,14,-27,1000
Sportium,10,2020/08/18  3:03 pm,2020/08/18  3:05 pm,€10.00,8,-50,1000
Sportium,10,2020/08/18  3:02 pm,2020/08/18  3:05 pm,€10.00,9,871,1000
Sportium,10,2020/08/17  6:38 pm,2020/08/17  6:43 pm,€20.00,17,451,1000
Sportium,10,2020/08/17  6:28 pm,2020/08/17  6:32 pm,€30.00,14,705,1000
Sportium,10,2020/08/17  2:18 pm,2020/08/17  2:25 pm,€30.00,14,528,1000
Sportium,10,2020/08/17 12:14 pm,2020/08/17 12:21 pm,€40.00,20,561,1000
Sportium,10,2020/08/17 12:14 pm,2020/08/17 12:23 pm,€10.00,25,-148,1000
Sportium,10,2020/08/17 12:07 pm,2020/08/17 12:09 pm,€20.00,7,-65,1000
Sportium,10,2020/08/17 11:59 am,2020/08/17 12:05 pm,€10.00,19,586,1000
Sportium,10,2020/08/17 11:41 am,2020/08/17 11:45 am,€10.00,16,568,1000
Sportium,10,2020/08/16  5:33 pm,2020/08/16  5:38 pm,€10.00,16,905,1000
Sportium,10,2020/08/16  5:23 pm,2020/08/16  5:25 pm,€10.00,5,315,1000
Sportium,10,2020/08/16  1:12 pm,2020/08/16  1:17 pm,€20.00,17,802,1000
Sportium,10,2020/08/16  1:02 pm,2020/08/16  1:07 pm,€10.00,16,518,1000
Sportium,10,2020/08/16 12:55 pm,2020/08/16 12:59 pm,€10.00,16,712,1000
Sportium,10,2020/08/15  1:21 pm,2020/08/15  1:30 pm,€20.00,26,-16,1000
Sportium,10,2020/08/15 12:37 pm,2020/08/15 12:39 pm,€40.00,5,414,1000
Sportium,10,2020/08/15 11:38 am,2020/08/15 11:42 am,€20.00,10,827,1000
Sportium,10,2020/08/15 10:53 am,2020/08/15 10:54 am,€10.00,4,508,1000
Sportium,10,2020/08/15 10:53 am,2020/08/15 11:03 am,€10.00,37,608,1000
Sportium,10,2020/08/15 10:27 am,2020/08/15 10:32 am,€20.00,15,521,1000
Sportium,10,2020/08/15 10:27 am,2020/08/15 10:35 am,€30.00,29,311,1000
Sportium,10,2020/08/15 10:21 am,2020/08/15 10:26 am,€10.00,18,560,1000
Sportium,10,2020/08/15 10:19 am,2020/08/15 10:21 am,€10.00,6,775,1000
Sportium,10,2020/08/14  7:10 pm,2020/08/14  7:18 pm,€20.00,25,425,1000
Sportium,10,2020/08/14  6:59 pm,2020/08/14  7:06 pm,€20.00,18,339,1000
Sportium,10,2020/08/14  6:34 pm,2020/08/14  6:41 pm,€10.00,17,177,1000
Sportium,10,2020/08/14  6:28 pm,2020/08/14  6:33 pm,€10.00,18,788,1000
Sportium,10,2020/08/14  5:36 pm,2020/08/14  5:44 pm,€10.00,35,104,1000
Sportium,10,2020/08/14  2:12 pm,2020/08/14  2:15 pm,€10.00,7,632,1000
Sportium,10,2020/08/14  2:12 pm,2020/08/14  2:21 pm,€20.00,30,86,1000
Sportium,10,2020/08/13  7:26 pm,2020/08/13  7:29 pm,€20.00,9,767,1000
Sportium,10,2020/08/13  7:23 pm,2020/08/13  7:31 pm,€20.00,29,88,1000
Sportium,10,2020/08/13  6:58 pm,2020/08/13  7:02 pm,€10.00,11,834,1000
Sportium,10,2020/08/13  4:44 pm,2020/08/13  4:55 pm,€10.00,33,1289,1000
Sportium,10,2020/08/13 12:33 pm,2020/08/13 12:38 pm,€20.00,11,915,1000
Sportium,10,2020/08/12  7:25 pm,2020/08/12  7:31 pm,€30.00,16,639,1000
Sportium,10,2020/08/12  6:54 pm,2020/08/12  6:59 pm,€10.00,23,267,1000
Sportium,10,2020/08/12  6:54 pm,2020/08/12  7:02 pm,€10.00,24,513,1000
Sportium,10,2020/08/12  4:39 pm,2020/08/12  4:47 pm,€20.00,25,1120,1000
Sportium,10,2020/08/12  4:38 pm,2020/08/12  4:43 pm,€20.00,13,554,1000
Sportium,10,2020/08/12  3:40 pm,2020/08/12  3:49 pm,€10.00,34,534,1000
Sportium,10,2020/08/12  3:37 pm,2020/08/12  3:43 pm,€30.00,14,400,1000
Sportium,10,2020/08/12  1:39 pm,2020/08/12  1:54 pm,€20.00,54,995,1000
Sportium,10,2020/08/12 12:47 pm,2020/08/12 12:54 pm,€10.00,19,464,1000
Sportium,10,2020/08/12 12:47 pm,2020/08/12 12:53 pm,€30.00,11,169,1000
Sportium,10,2020/08/11  3:01 pm,2020/08/11  3:07 pm,€10.00,20,235,1000
Sportium,10,2020/08/11  1:30 pm,2020/08/11  1:35 pm,€10.00,18,517,1000
Sportium,10,2020/08/11  1:23 pm,2020/08/11  1:29 pm,€20.00,20,758,1000
Sportium,10,2020/08/11  1:10 pm,2020/08/11  1:19 pm,€10.00,27,590,1000
Sportium,10,2020/08/11  1:10 pm,2020/08/11  1:14 pm,€10.00,10,292,1000
Sportium,10,2020/08/10  6:53 pm,2020/08/10  6:59 pm,€10.00,16,581,1000
Sportium,10,2020/08/08  5:58 pm,2020/08/08  6:02 pm,€20.00,10,432,1000
Sportium,10,2020/08/08  5:18 pm,2020/08/08  5:26 pm,€10.00,28,383,1000
Sportium,10,2020/08/08 11:37 am,2020/08/08 11:44 am,€10.00,19,600,1000
Sportium,10,2020/08/08 10:40 am,2020/08/08 10:43 am,€10.00,9,736,1000
Sportium,10,2020/08/08  9:29 am,2020/08/08  9:35 am,€10.00,25,119,1000
Sportium,10,2020/08/07  7:33 pm,2020/08/07  7:36 pm,€10.00,8,107,1000
Sportium,10,2019/12/17 11:51 am,2019/12/17 12:02 pm,€30.00,37,2,1000
Sportium,10,2019/12/17 11:51 am,2019/12/17 11:56 am,€20.00,15,535,1000
Sportium,10,2019/12/17 11:48 am,2019/12/17 11:59 am,€40.00,36,188,1000
Sportium,10,2019/12/17 11:41 am,2019/12/17 11:46 am,€10.00,13,663,1000
Sportium,10,2019/12/17 11:36 am,2019/12/17 11:38 am,€10.00,11,139,1000
Sportium,10,2019/12/17 11:33 am,2019/12/17 11:40 am,€10.00,24,952,1000
Sportium,10,2019/12/17 11:28 am,2019/12/17 11:31 am,€10.00,10,84,1000
Sportium,10,2019/12/17 11:18 am,2019/12/17 11:24 am,€30.00,22,423,1000
Sportium,10,2019/12/17 11:14 am,2019/12/17 11:21 am,€30.00,16,60,1000
Sportium,10,2019/12/17 11:13 am,2019/12/17 11:16 am,€30.00,8,736,1000
Sportium,10,2019/12/17 11:08 am,2019/12/17 11:13 am,€10.00,22,597,1000
Sportium,10,2019/12/17 11:02 am,2019/12/17 11:07 am,€10.00,11,1310,1000
Sportium,10,2019/12/17 10:58 am,2019/12/17 11:02 am,€20.00,15,936,1000
Sportium,10,2019/12/17 10:55 am,2019/12/17 11:01 am,€10.00,21,576,1000
Sportium,10,2019/12/17 10:55 am,2019/12/17 10:56 am,€10.00,7,542,1000
Sportium,10,2019/12/17 10:28 am,2019/12/17 10:34 am,€10.00,18,872,1000
Sportium,10,2019/12/17 10:18 am,2019/12/17 10:27 am,€20.00,26,510,1000
Sportium,10,2019/12/17 10:10 am,2019/12/17 10:18 am,€20.00,30,562,1000
Sportium,10,2019/12/17 10:06 am,2019/12/17 10:13 am,€40.00,15,722,1000
Sportium,10,2019/12/17 10:05 am,2019/12/17 10:09 am,€40.00,12,127,1000
Sportium,10,2019/12/17 10:00 am,2019/12/17 10:04 am,€10.00,17,128,1000
Sportium,10,2019/12/17  9:57 am,2019/12/17 10:05 am,€10.00,27,458,1000
Sportium,10,2019/12/17  9:53 am,2019/12/17  9:55 am,€30.00,7,62,1000
Sportium,10,2019/12/17  9:49 am,2019/12/17  9:56 am,€10.00,25,-184,1000
Sportium,10,2019/12/17  9:39 am,2019/12/17  9:48 am,€30.00,42,131,1000
Sportium,10,2019/12/17  9:36 am,2019/12/17  9:44 am,€10.00,26,418,1000
Sportium,10,2019/12/16 10:37 am,2019/12/16 10:44 am,€10.00,19,981,1000
Sportium,10,2019/12/16 10:37 am,2019/12/16 10:42 am,€10.00,16,832,1000
Sportium,10,2019/12/16 10:36 am,2019/12/16 10:40 am,€10.00,12,240,1000
Sportium,10,2019/12/16 10:24 am,2019/12/16 10:33 am,€10.00,21,364,1000
Sportium,10,2019/12/16 10:12 am,2019/12/16 10:21 am,€20.00,21,-557,1000
Sportium,10,2019/12/16 10:05 am,2019/12/16 10:10 am,€30.00,15,122,1000
Sportium,10,2019/12/16 10:03 am,2019/12/16 10:11 am,€10.00,19,413,1000
Sportium,10,2019/12/16  9:58 am,2019/12/16 10:08 am,€10.00,34,-15,1000
Sportium,10,2019/12/16  9:57 am,2019/12/16 10:02 am,€30.00,10,576,1000
Sportium,10,2019/12/16  9:51 am,2019/12/16  9:57 am,€10.00,20,47,1000
Sportium,10,2019/12/16  9:48 am,2019/12/16  9:56 am,€30.00,29,-11,1000
Sportium,10,2019/12/16  9:43 am,2019/12/16  9:47 am,€20.00,14,860,1000
Sportium,10,2019/12/15 10:45 am,2019/12/15 10:51 am,€10.00,18,659,1000
Sportium,10,2019/12/15 10:33 am,2019/12/15 10:41 am,€30.00,21,485,1000
Sportium,10,2019/12/15 10:32 am,2019/12/15 10:36 am,€10.00,14,509,1000
Sportium,10,2019/12/15 10:21 am,2019/12/15 10:24 am,€30.00,8,656,1000
Sportium,10,2019/12/13 10:21 pm,2019/12/13 10:30 pm,€10.00,31,-508,1000
Sportium,10,2019/12/13 10:20 pm,2019/12/13 10:27 pm,€30.00,22,592,1000
Sportium,10,2019/12/13 10:14 pm,2019/12/13 10:18 pm,€10.00,8,442,1000
Sportium,10,2019/12/13 10:08 pm,2019/12/13 10:16 pm,€10.00,25,177,1000
Sportium,10,2019/12/13  9:56 pm,2019/12/13 10:04 pm,€10.00,23,634,1000
Sportium,10,2019/12/11 11:54 pm,2019/12/12 12:05 am,€20.00,42,-227,1000
Sportium,10,2019/12/11 10:49 pm,2019/12/11 10:55 pm,€10.00,20,195,1000
Sportium,10,2019/12/11 10:35 pm,2019/12/11 10:42 pm,€10.00,16,485,1000
Sportium,10,2019/12/11 10:35 pm,2019/12/11 10:43 pm,€20.00,24,266,1000
Sportium,10,2019/12/11 10:34 pm,2019/12/11 10:42 pm,€30.00,22,82,1000
Sportium,10,2019/12/11 10:28 pm,2019/12/11 10:30 pm,€10.00,7,171,1000
Sportium,10,2019/12/11 10:24 pm,2019/12/11 10:33 pm,€20.00,34,424,1000
Sportium,10,2019/12/11 10:20 pm,2019/12/11 10:29 pm,€20.00,34,-131,1000
Sportium,10,2019/12/11 10:20 pm,2019/12/11 10:27 pm,€10.00,28,475,1000
Sportium,10,2019/12/11  9:52 pm,2019/12/11  9:58 pm,€10.00,21,955,1000
Sportium,10,2019/12/11  9:44 pm,2019/12/11  9:52 pm,€10.00,26,-186,1000
Sportium,10,2019/12/11  9:43 pm,2019/12/11  9:51 pm,€30.00,36,80,1000
Sportium,10,2019/12/11  9:36 pm,2019/12/11  9:41 pm,€10.00,14,671,1000
Sportium,10,2019/12/11  9:29 pm,2019/12/11  9:34 pm,€30.00,20,-118,1000
Sportium,10,2019/12/11  9:05 pm,2019/12/11  9:07 pm,€10.00,6,-111,1000
Sportium,10,2019/12/11  9:02 pm,2019/12/11  9:08 pm,€10.00,14,1080,1000
Sportium,10,2019/12/11  9:00 pm,2019/12/11  9:04 pm,€10.00,9,61,1000
Sportium,10,2019/12/11  8:55 pm,2019/12/11  9:01 pm,€20.00,14,569,1000
Sportium,10,2019/12/11  8:55 pm,2019/12/11  9:00 pm,€30.00,22,636,1000
Sportium,10,2019/12/11  8:49 pm,2019/12/11  8:53 pm,€10.00,16,392,1000
Sportium,10,2019/12/11  8:45 pm,2019/12/11  8:47 pm,€10.00,7,620,1000
Sportium,10,2019/12/11  8:41 pm,2019/12/11  8:49 pm,€20.00,18,958,1000
Sportium,10,2019/12/11  8:38 pm,2019/12/11  8:43 pm,€10.00,10,240,1000
Sportium,10,2019/12/11  8:37 pm,2019/12/11  8:44 pm,€10.00,28,-700,1000
Sportium,10,2019/12/11  7:58 pm,2019/12/11  8:03 pm,€30.00,16,842,1000
Sportium,10,2019/12/11  7:51 pm,2019/12/11  7:58 pm,€40.00,27,205,1000
Sportium,10,2019/12/11  7:39 pm,2019/12/11  7:48 pm,€10.00,33,749,1000
Sportium,10,2019/12/11  7:38 pm,2019/12/11  7:45 pm,€10.00,24,-9,1000
Sportium,10,2019/12/11  4:47 pm,2019/12/11  4:50 pm,€10.00,9,267,1000
Sportium,10,2019/12/11  4:41 pm,2019/12/11  4:43 pm,€10.00,6,542,1000
Sportium,10,2019/12/11  4:40 pm,2019/12/11  4:45 pm,€30.00,16,331,1000
Sportium,10,2019/12/11  2:22 pm,2019/12/11  2:25 pm,€20.00,12,747,1000
