Site,Buy-In,Tourney Start,Tourney End,My C Net Won,Hands,chipEV/tourney,Chips Won
PS.com,0.25,2017/02/13  6:30 pm,2017/02/13  6:40 pm,€0.24,35,-133,1000
PS.com,0.25,2017/02/13  6:20 pm,2017/02/13  6:22 pm,€0.71,5,894,1000
PS.com,0.25,2017/02/13  6:20 pm,2017/02/13  6:32 pm,€0.71,53,-452,1000
PS.com,0.25,2017/02/13  6:18 pm,2017/02/13  6:28 pm,€0.24,35,371,1000
PS.com,0.25,2017/02/13  6:04 pm,2017/02/13  6:18 pm,€0.24,60,-971,1000
PS.com,0.25,2017/02/13  5:54 pm,2017/02/13  6:08 pm,€1.18,57,689,1000
PS.com,0.25,2017/01/29  2:26 pm,2017/01/29  2:35 pm,€1.17,30,443,1000
PS.com,0.25,2017/01/29 12:42 pm,2017/01/29 12:48 pm,€0.23,15,204,1000
PS.com,0.25,2017/01/29 12:41 pm,2017/01/29 12:50 pm,€0.70,47,663,1000
PS.com,0.25,2017/01/29 12:36 pm,2017/01/29 12:40 pm,€0.23,19,429,1000
PS.com,0.25,2017/01/15  3:24 pm,2017/01/15  3:30 pm,€0.23,26,961,1000
PS.com,0.25,2017/01/15  3:23 pm,2017/01/15  3:35 pm,€0.23,39,588,1000
PS.com,0.25,2017/01/15  3:23 pm,2017/01/15  3:29 pm,€0.70,37,202,1000
PS.com,0.25,2017/01/15  3:17 pm,2017/01/15  3:21 pm,€0.23,15,810,1000
PS.com,0.25,2017/01/15  3:08 pm,2017/01/15  3:16 pm,€0.23,29,227,1000
PS.com,0.25,2017/01/15  3:06 pm,2017/01/15  3:08 pm,€0.23,13,403,1000
PS.com,0.25,2017/01/15  3:04 pm,2017/01/15  3:08 pm,€0.23,14,444,1000
PS.com,0.25,2017/01/15  3:04 pm,2017/01/15  3:12 pm,€0.23,22,790,1000
PS.com,0.25,2017/01/15  2:51 pm,2017/01/15  2:55 pm,€0.23,11,-110,1000
PS.com,0.25,2016/12/22  4:07 pm,2016/12/22  4:16 pm,€0.24,23,1087,1000
PS.com,0.25,2016/12/22  4:07 pm,2016/12/22  4:13 pm,€0.24,28,50,1000
PS.com,0.25,2016/12/22  4:03 pm,2016/12/22  4:06 pm,€0.72,10,103,1000
PS.com,0.25,2016/12/22  3:57 pm,2016/12/22  4:05 pm,€0.24,36,417,1000
PS.com,0.25,2016/12/22  3:54 pm,2016/12/22  4:00 pm,€0.24,43,257,1000
PS.com,0.25,2016/12/22  3:43 pm,2016/12/22  3:52 pm,€0.72,26,972,1000
PS.com,0.25,2016/12/22  3:38 pm,2016/12/22  3:47 pm,€0.24,44,397,1000
PS.com,0.25,2016/12/22  3:05 pm,2016/12/22  3:13 pm,€1.20,34,657,1000
PS.com,0.25,2016/12/22  2:52 pm,2016/12/22  3:04 pm,€0.24,78,1536,1000
PS.com,0.25,2016/12/22  2:41 pm,2016/12/22  2:48 pm,€0.24,30,797,1000
PS.com,0.25,2016/12/22  2:26 pm,2016/12/22  2:39 pm,€0.24,67,159,1000
PS.com,0.25,2016/12/22  2:26 pm,2016/12/22  2:32 pm,€0.24,25,357,1000
PS.com,0.25,2016/12/22  2:26 pm,2016/12/22  2:36 pm,€0.24,21,825,1000
PS.com,0.25,2016/12/22  2:14 pm,2016/12/22  2:24 pm,€0.24,50,723,1000
PS.com,0.25,2016/12/22  2:14 pm,2016/12/22  2:21 pm,€0.24,24,1326,1000
PS.com,0.25,2016/12/22  2:00 pm,2016/12/22  2:04 pm,€0.72,18,473,1000
PS.com,0.25,2016/12/22  2:00 pm,2016/12/22  2:11 pm,€0.72,44,-111,1000
PS.com,0.25,2016/12/22  1:42 pm,2016/12/22  1:54 pm,€1.20,50,641,1000
PS.com,0.25,2016/12/22  1:28 pm,2016/12/22  1:33 pm,€0.24,22,869,1000
PS.com,0.25,2016/12/22  1:22 pm,2016/12/22  1:37 pm,€0.24,55,-126,1000
PS.com,0.25,2016/12/22  1:02 pm,2016/12/22  1:10 pm,€0.24,33,577,1000
PS.com,0.25,2016/12/22  1:02 pm,2016/12/22  1:09 pm,€0.24,26,225,1000
PS.com,1,2021/05/14  9:19 am,2021/05/14  9:21 am,-€0.82,7,164,-500
