Site,Buy-In,Tourney Start,Tourney End,My C Net Won,Hands,chipEV/tourney,Chips Won
PS.es,5,2018/12/28  6:38 pm,2018/12/28  6:42 pm,-€5.00,12,-500,-500
PS.es,5,2018/12/28  6:31 pm,2018/12/28  6:39 pm,-€5.00,20,162,-500
PS.es,5,2018/12/28  5:39 pm,2018/12/28  5:48 pm,-€5.00,19,106,-500
PS.es,5,2018/12/28  5:34 pm,2018/12/28  5:46 pm,-€5.00,26,-435,-500
PS.es,5,2018/12/28  5:32 pm,2018/12/28  5:38 pm,-€5.00,22,-141,-500
PS.es,5,2018/12/28  5:24 pm,2018/12/28  5:24 pm,-€5.00,1,46,-500
PS.es,5,2018/12/28  5:23 pm,2018/12/28  5:31 pm,-€5.00,20,-33,-500
PS.es,5,2018/12/28  5:17 pm,2018/12/28  5:22 pm,-€5.00,14,-247,-500
PS.es,5,2018/12/28  5:16 pm,2018/12/28  5:24 pm,-€5.00,30,205,-500
PS.es,5,2018/12/28  5:08 pm,2018/12/28  5:16 pm,-€5.00,39,-194,-500
PS.es,5,2018/12/28  5:08 pm,2018/12/28  5:09 pm,-€5.00,5,154,-500
PS.es,5,2018/12/28 10:05 am,2018/12/28 10:11 am,-€5.00,21,-243,-500
PS.es,5,2018/12/28 10:03 am,2018/12/28 10:05 am,-€5.00,6,-284,-500
PS.es,5,2018/12/28 10:00 am,2018/12/28 10:04 am,-€5.00,13,-10,-500
PS.es,5,2018/12/28  9:59 am,2018/12/28 10:08 am,-€5.00,26,-418,-500
PS.es,5,2018/12/28  9:56 am,2018/12/28 10:02 am,-€5.00,15,-162,-500
PS.es,5,2018/12/28  9:55 am,2018/12/28  9:55 am,-€5.00,1,254,-500
PS.es,5,2018/12/28  9:51 am,2018/12/28  9:59 am,-€5.00,19,581,-500
PS.es,5,2018/12/28  9:46 am,2018/12/28  9:54 am,-€5.00,24,-84,-500
PS.es,5,2018/12/28  9:44 am,2018/12/28  9:50 am,-€5.00,23,-93,-500
PS.es,5,2018/12/28  9:37 am,2018/12/28  9:48 am,-€5.00,37,-73,-500
PS.es,5,2018/12/28  9:37 am,2018/12/28  9:45 am,-€5.00,32,619,-500
PS.es,5,2018/12/27 10:29 pm,2018/12/27 10:39 pm,-€5.00,39,206,-500
PS.es,5,2018/12/27 10:24 pm,2018/12/27 10:35 pm,-€5.00,27,-291,-500
PS.es,5,2018/12/27 10:22 pm,2018/12/27 10:22 pm,-€5.00,3,-500,-500
PS.es,5,2018/12/27 10:22 pm,2018/12/27 10:25 pm,-€5.00,9,-178,-500
PS.es,5,2018/12/27 10:21 pm,2018/12/27 10:29 pm,-€5.00,22,317,-500
PS.es,5,2018/12/27  9:42 pm,2018/12/27  9:44 pm,-€5.00,9,169,-500
PS.es,5,2018/12/27  9:42 pm,2018/12/27  9:57 pm,-€5.00,63,486,-500
PS.es,5,2018/12/27  9:19 pm,2018/12/27  9:25 pm,-€5.00,25,-863,-500
PS.es,5,2018/12/27  9:14 pm,2018/12/27  9:16 pm,-€5.00,6,-26,-500
PS.es,5,2018/12/27  9:14 pm,2018/12/27  9:18 pm,-€5.00,12,-426,-500
PS.es,5,2018/12/27  9:08 pm,2018/12/27  9:13 pm,-€5.00,21,-232,-500
PS.es,5,2018/12/27  9:04 pm,2018/12/27  9:11 pm,-€5.00,15,171,-500
PS.es,5,2018/12/27  8:42 pm,2018/12/27  8:49 pm,-€5.00,28,-201,-500
PS.es,5,2018/12/27  8:35 pm,2018/12/27  8:39 pm,-€5.00,11,-272,-500
PS.es,5,2018/12/27  8:35 pm,2018/12/27  8:36 pm,-€5.00,5,-42,-500
PS.es,5,2018/12/27  8:29 pm,2018/12/27  8:33 pm,-€5.00,15,-359,-500
PS.es,5,2018/12/27  8:28 pm,2018/12/27  8:42 pm,-€5.00,41,-291,-500
PS.es,5,2018/12/27  8:28 pm,2018/12/27  8:34 pm,-€5.00,23,76,-500
PS.es,5,2018/12/27  7:44 pm,2018/12/27  7:54 pm,-€5.00,34,-345,-500
PS.es,5,2018/12/27  7:25 pm,2018/12/27  7:36 pm,-€5.00,38,-283,-500
PS.es,5,2018/12/27  7:10 pm,2018/12/27  7:19 pm,-€5.00,26,-866,-500
PS.es,5,2018/12/27  7:09 pm,2018/12/27  7:17 pm,-€5.00,25,-196,-500
PS.es,5,2018/12/27  7:09 pm,2018/12/27  7:13 pm,-€5.00,14,-187,-500
PS.es,5,2018/12/27  7:09 pm,2018/12/27  7:09 pm,-€5.00,4,-33,-500
PS.es,5,2018/12/27  6:42 pm,2018/12/27  6:53 pm,-€5.00,47,-41,-500
PS.es,5,2018/12/27  6:41 pm,2018/12/27  6:55 pm,-€5.00,48,85,-500
PS.es,5,2018/12/27  6:36 pm,2018/12/27  6:47 pm,-€5.00,49,470,-500
PS.es,5,2018/12/27  6:33 pm,2018/12/27  6:35 pm,-€5.00,7,115,-500
PS.es,5,2018/12/27  6:32 pm,2018/12/27  6:40 pm,-€5.00,29,146,-500
PS.es,5,2018/12/27  6:31 pm,2018/12/27  6:32 pm,-€5.00,3,-287,-500
PS.es,5,2018/12/27  6:30 pm,2018/12/27  6:34 pm,-€5.00,13,-315,-500
PS.es,5,2018/12/27  6:24 pm,2018/12/27  6:29 pm,-€5.00,15,-320,-500
PS.es,5,2018/12/27  6:15 pm,2018/12/27  6:30 pm,-€5.00,60,-475,-500
PS.es,5,2018/12/27  4:42 pm,2018/12/27  4:52 pm,-€5.00,39,90,-500
PS.es,5,2018/12/27  4:37 pm,2018/12/27  4:50 pm,-€5.00,48,-374,-500
PS.es,5,2018/12/27  4:37 pm,2018/12/27  4:37 pm,-€5.00,2,277,-500
PS.es,5,2018/12/27  4:36 pm,2018/12/27  4:41 pm,-€5.00,9,-273,-500
PS.es,5,2018/12/27  4:12 pm,2018/12/27  4:24 pm,-€5.00,43,7,-500
PS.es,5,2018/12/27  4:03 pm,2018/12/27  4:11 pm,-€5.00,27,-379,-500
PS.es,5,2018/12/27  4:00 pm,2018/12/27  4:07 pm,-€5.00,28,590,-500
PS.es,5,2018/12/27  3:59 pm,2018/12/27  4:00 pm,-€5.00,3,-71,-500
PS.es,5,2018/12/27  3:59 pm,2018/12/27  3:59 pm,-€5.00,2,-291,-500
PS.es,5,2018/12/27  3:58 pm,2018/12/27  4:02 pm,-€5.00,19,123,-500
PS.es,5,2018/12/27  3:48 pm,2018/12/27  3:56 pm,-€5.00,10,-348,-500
PS.es,5,2018/12/27  3:48 pm,2018/12/27  3:58 pm,-€5.00,33,-286,-500
PS.es,5,2018/12/27  3:48 pm,2018/12/27  3:56 pm,-€5.00,24,-436,-500
PS.es,5,2018/12/27  2:15 pm,2018/12/27  2:20 pm,-€5.00,11,-379,-500
PS.es,5,2018/12/27  2:14 pm,2018/12/27  2:24 pm,-€5.00,34,-37,-500
PS.es,5,2018/12/27  2:12 pm,2018/12/27  2:14 pm,-€5.00,10,-237,-500
PS.es,5,2018/12/27  2:11 pm,2018/12/27  2:26 pm,-€5.00,90,965,-500
PS.es,5,2018/12/27  2:10 pm,2018/12/27  2:14 pm,-€5.00,20,-348,-500
PS.es,5,2018/12/27  2:10 pm,2018/12/27  2:10 pm,-€5.00,1,23,-500
PS.es,5,2018/12/27  2:10 pm,2018/12/27  2:11 pm,-€5.00,5,-60,-500
PS.es,5,2018/12/27  1:41 pm,2018/12/27  1:50 pm,-€5.00,25,-118,-500
PS.es,5,2018/12/27 12:39 pm,2018/12/27 12:47 pm,-€5.00,25,-99,-500
PS.es,5,2018/12/27 12:31 pm,2018/12/27 12:40 pm,-€5.00,25,-121,-500
PS.es,5,2018/12/27 12:31 pm,2018/12/27 12:44 pm,-€5.00,45,-42,-500
PS.es,5,2018/12/27 12:27 pm,2018/12/27 12:38 pm,-€5.00,34,69,-500
PS.es,5,2018/12/27 12:18 pm,2018/12/27 12:30 pm,-€5.00,42,-203,-500
PS.es,5,2018/12/27 12:15 pm,2018/12/27 12:21 pm,-€5.00,14,-203,-500
PS.es,5,2018/12/27 12:13 pm,2018/12/27 12:17 pm,-€5.00,13,-469,-500
PS.es,5,2018/12/27  9:56 am,2018/12/27  9:58 am,-€5.00,7,31,-500
PS.es,5,2018/12/27  9:47 am,2018/12/27  9:48 am,-€5.00,4,-31,-500
PS.es,5,2018/12/27  9:43 am,2018/12/27  9:52 am,-€5.00,27,161,-500
PS.es,5,2018/12/27  9:30 am,2018/12/27  9:43 am,-€5.00,54,517,-500
PS.es,5,2018/12/27  8:59 am,2018/12/27  9:09 am,-€5.00,34,726,-500
PS.es,5,2018/12/27  8:54 am,2018/12/27  9:02 am,-€5.00,27,-377,-500
PS.es,5,2018/12/27  8:52 am,2018/12/27  8:57 am,-€5.00,18,-105,-500
PS.es,5,2018/12/27  8:52 am,2018/12/27  8:53 am,-€5.00,4,-192,-500
PS.es,5,2018/12/27  8:50 am,2018/12/27  8:52 am,-€5.00,7,46,-500
PS.es,5,2018/12/27  8:39 am,2018/12/27  8:50 am,-€5.00,32,335,-500
PS.es,5,2018/12/27  8:37 am,2018/12/27  8:44 am,-€5.00,33,858,-500
PS.es,5,2018/12/27  8:33 am,2018/12/27  8:37 am,-€5.00,7,-327,-500
PS.es,5,2018/12/27  8:33 am,2018/12/27  8:36 am,-€5.00,8,-428,-500
PS.es,5,2018/12/26  6:29 pm,2018/12/26  6:42 pm,-€5.00,46,-245,-500
PS.es,5,2018/12/26  6:29 pm,2018/12/26  6:40 pm,-€5.00,33,-66,-500
PS.es,5,2018/12/26  5:29 pm,2018/12/26  5:40 pm,-€5.00,32,-56,-500
PS.es,5,2018/12/26  5:28 pm,2018/12/26  5:39 pm,-€5.00,31,-170,-500
PS.es,5,2018/12/26  5:23 pm,2018/12/26  5:28 pm,-€5.00,15,-371,-500
PS.es,5,2018/12/26  5:15 pm,2018/12/26  5:22 pm,-€5.00,18,-365,-500
PS.es,5,2018/12/26  5:01 pm,2018/12/26  5:07 pm,-€5.00,24,-282,-500
PS.es,5,2018/12/26  2:43 pm,2018/12/26  2:50 pm,-€5.00,22,-119,-500
PS.es,5,2018/12/26  2:19 pm,2018/12/26  2:19 pm,-€5.00,2,181,-500
PS.es,5,2018/12/26  2:10 pm,2018/12/26  2:17 pm,-€5.00,20,-58,-500
PS.es,5,2018/12/26  2:09 pm,2018/12/26  2:14 pm,-€5.00,14,-258,-500
PS.es,5,2018/12/26  2:07 pm,2018/12/26  2:18 pm,-€5.00,24,-117,-500
PS.es,5,2018/12/26  2:07 pm,2018/12/26  2:09 pm,-€5.00,6,-616,-500
PS.es,5,2018/12/26  2:06 pm,2018/12/26  2:08 pm,-€5.00,5,-238,-500
PS.es,5,2018/12/26  9:24 am,2018/12/26  9:32 am,-€5.00,24,-72,-500
PS.es,5,2018/12/26  9:24 am,2018/12/26  9:34 am,-€5.00,38,-164,-500
PS.es,5,2018/12/26  9:24 am,2018/12/26  9:36 am,-€5.00,34,402,-500
PS.es,5,2018/12/25  6:03 pm,2018/12/25  6:06 pm,-€5.00,5,-410,-500
PS.es,5,2018/12/25  6:03 pm,2018/12/25  6:10 pm,-€5.00,24,206,-500
PS.es,5,2018/12/25  5:54 pm,2018/12/25  6:00 pm,-€5.00,21,-347,-500
PS.es,5,2018/12/25  5:54 pm,2018/12/25  5:59 pm,-€5.00,25,-453,-500
PS.es,5,2018/12/25  5:18 pm,2018/12/25  5:28 pm,-€5.00,21,-361,-500
PS.es,5,2018/12/25  5:13 pm,2018/12/25  5:15 pm,-€5.00,8,-65,-500
PS.es,5,2018/12/25  5:13 pm,2018/12/25  5:17 pm,-€5.00,15,544,-500
PS.es,5,2018/12/25  5:01 pm,2018/12/25  5:09 pm,-€5.00,27,-593,-500
PS.es,5,2018/12/25  5:01 pm,2018/12/25  5:08 pm,-€5.00,20,-200,-500
PS.es,5,2018/12/25  4:50 pm,2018/12/25  4:54 pm,-€5.00,19,180,-500
PS.es,5,2018/12/25  4:50 pm,2018/12/25  5:00 pm,-€5.00,43,-687,-500
PS.es,5,2018/12/25  4:27 pm,2018/12/25  4:29 pm,-€5.00,4,-62,-500
PS.es,5,2018/12/25  4:27 pm,2018/12/25  4:36 pm,-€5.00,33,-500,-500
PS.es,5,2018/12/25  4:18 pm,2018/12/25  4:25 pm,-€5.00,19,756,-500
PS.es,5,2018/12/25  4:17 pm,2018/12/25  4:24 pm,-€5.00,19,-338,-500
PS.es,5,2018/12/25  4:17 pm,2018/12/25  4:26 pm,-€5.00,33,-678,-500
PS.es,5,2018/12/25  4:04 pm,2018/12/25  4:15 pm,-€5.00,37,836,-500
PS.es,5,2018/12/25  4:03 pm,2018/12/25  4:03 pm,-€5.00,1,-500,-500
PS.es,5,2018/12/25  4:03 pm,2018/12/25  4:13 pm,-€5.00,35,370,-500
PS.es,5,2018/12/25  4:02 pm,2018/12/25  4:02 pm,-€5.00,1,-45,-500
PS.es,5,2018/12/25  4:01 pm,2018/12/25  4:01 pm,-€5.00,1,174,-500
PS.es,5,2018/12/25  4:01 pm,2018/12/25  4:02 pm,-€5.00,5,333,-500
PS.es,5,2018/12/25  4:00 pm,2018/12/25  4:00 pm,-€5.00,2,106,-500
PS.es,5,2018/12/25  3:55 pm,2018/12/25  4:02 pm,-€5.00,23,51,-500
PS.es,5,2018/12/25  3:53 pm,2018/12/25  4:01 pm,-€5.00,28,-302,-500
PS.es,5,2018/12/25  3:49 pm,2018/12/25  3:59 pm,-€5.00,32,225,-500
PS.es,5,2018/12/25  3:41 pm,2018/12/25  3:42 pm,-€5.00,4,-334,-500
PS.es,5,2018/12/25  3:40 pm,2018/12/25  3:52 pm,-€5.00,37,608,-500
PS.es,5,2018/12/25  3:39 pm,2018/12/25  3:40 pm,-€5.00,6,39,-500
PS.es,5,2018/12/25  3:39 pm,2018/12/25  3:48 pm,-€5.00,29,-323,-500
PS.es,5,2018/12/25  3:38 pm,2018/12/25  3:38 pm,-€5.00,1,-64,-500
PS.es,5,2018/12/25 11:53 am,2018/12/25 12:01 pm,-€5.00,20,-91,-500
PS.es,5,2018/12/25 11:51 am,2018/12/25 11:56 am,-€5.00,11,-367,-500
PS.es,5,2018/12/25 11:45 am,2018/12/25 11:48 am,-€5.00,10,-222,-500
PS.es,5,2018/12/25 11:39 am,2018/12/25 11:44 am,-€5.00,15,-181,-500
PS.es,5,2018/12/25 11:27 am,2018/12/25 11:27 am,-€5.00,2,-260,-500
PS.es,5,2018/12/25 11:27 am,2018/12/25 11:39 am,-€5.00,43,87,-500
PS.es,5,2018/12/25 11:27 am,2018/12/25 11:37 am,-€5.00,35,282,-500
PS.es,5,2018/12/25 10:08 am,2018/12/25 10:09 am,-€5.00,4,317,-500
PS.es,5,2018/12/19  8:36 am,2018/12/19  8:40 am,-€5.00,11,-223,-500
PS.es,5,2018/12/19  5:32 am,2018/12/19  5:32 am,-€5.00,2,-237,-500
PS.es,5,2018/12/19  5:32 am,2018/12/19  5:39 am,-€5.00,27,-163,-500
PS.es,5,2018/12/19  5:23 am,2018/12/19  5:37 am,-€5.00,39,-458,-500
PS.es,5,2018/12/19  5:23 am,2018/12/19  5:31 am,-€5.00,23,-591,-500
PS.es,5,2018/12/19  5:23 am,2018/12/19  5:27 am,-€5.00,17,-436,-500
PS.es,5,2018/12/19  4:56 am,2018/12/19  5:02 am,-€5.00,22,-69,-500
PS.es,5,2018/12/19  4:56 am,2018/12/19  5:07 am,-€5.00,22,167,-500
PS.es,5,2018/12/19  4:47 am,2018/12/19  4:55 am,-€5.00,16,174,-500
PS.es,5,2018/12/19  4:45 am,2018/12/19  4:52 am,-€5.00,16,-119,-500
PS.es,5,2018/12/19  4:45 am,2018/12/19  4:54 am,-€5.00,33,232,-500
PS.es,5,2018/12/19  4:36 am,2018/12/19  4:37 am,-€5.00,2,21,-500
PS.es,5,2018/12/19  3:47 am,2018/12/19  3:56 am,-€5.00,31,-614,-500
PS.es,5,2018/12/19  3:44 am,2018/12/19  3:48 am,-€5.00,14,-100,-500
PS.es,5,2018/12/19  3:31 am,2018/12/19  3:35 am,-€5.00,12,-133,-500
PS.es,5,2018/12/19  3:31 am,2018/12/19  3:43 am,-€5.00,63,-790,-500
PS.es,5,2018/12/19 12:05 am,2018/12/19 12:07 am,-€5.00,7,-62,-500
PS.es,5,2018/12/18  9:21 am,2018/12/18  9:30 am,-€5.00,31,-318,-500
PS.es,5,2018/12/18  9:21 am,2018/12/18  9:25 am,-€5.00,11,-178,-500
PS.es,5,2018/12/18  9:09 am,2018/12/18  9:13 am,-€5.00,10,-475,-500
PS.es,5,2018/12/18  9:09 am,2018/12/18  9:19 am,-€5.00,44,-411,-500
PS.es,5,2018/12/18  8:12 am,2018/12/18  8:22 am,-€5.00,51,112,-500
PS.es,5,2018/12/18  8:09 am,2018/12/18  8:11 am,-€5.00,7,508,-500
PS.es,5,2018/12/18  8:09 am,2018/12/18  8:09 am,-€5.00,1,-500,-500
PS.es,5,2018/12/18  8:09 am,2018/12/18  8:12 am,-€5.00,11,-607,-500
PS.es,5,2018/12/18  7:57 am,2018/12/18  8:04 am,-€5.00,24,-329,-500
PS.es,5,2018/12/18  7:57 am,2018/12/18  8:08 am,-€5.00,41,-924,-500
PS.es,5,2018/12/18  7:57 am,2018/12/18  8:01 am,-€5.00,18,-111,-500
PS.es,5,2018/12/18  7:48 am,2018/12/18  7:56 am,-€5.00,29,-174,-500
PS.es,5,2018/12/18  7:47 am,2018/12/18  7:48 am,-€5.00,9,224,-500
PS.es,5,2018/12/18  7:47 am,2018/12/18  7:55 am,-€5.00,33,-441,-500
PS.es,5,2018/12/18  7:47 am,2018/12/18  7:47 am,-€5.00,3,-332,-500
PS.es,5,2018/12/18  7:39 am,2018/12/18  7:45 am,-€5.00,22,-357,-500
PS.es,5,2018/12/18  7:39 am,2018/12/18  7:46 am,-€5.00,24,-190,-500
PS.es,5,2018/12/18  5:24 am,2018/12/18  5:25 am,-€5.00,3,-500,-500
PS.es,5,2018/12/18  5:13 am,2018/12/18  5:20 am,-€5.00,27,-470,-500
PS.es,5,2018/12/18  5:10 am,2018/12/18  5:24 am,-€5.00,59,-79,-500
PS.es,5,2018/12/18  5:06 am,2018/12/18  5:10 am,-€5.00,21,-312,-500
PS.es,5,2018/12/18  5:03 am,2018/12/18  5:05 am,-€5.00,5,-299,-500
PS.es,5,2018/12/18  4:59 am,2018/12/18  5:05 am,-€5.00,23,-112,-500
PS.es,5,2018/12/18  4:55 am,2018/12/18  4:58 am,-€5.00,14,179,-500
PS.es,5,2018/12/18  4:55 am,2018/12/18  5:03 am,-€5.00,29,-691,-500
PS.es,5,2018/12/18  2:37 am,2018/12/18  2:46 am,-€5.00,26,-151,-500
PS.es,5,2018/12/17  5:59 am,2018/12/17  6:03 am,-€5.00,10,-320,-500
PS.es,5,2018/12/17  5:44 am,2018/12/17  5:51 am,-€5.00,20,678,-500
PS.es,5,2018/12/17  5:40 am,2018/12/17  5:41 am,-€5.00,3,261,-500
PS.es,5,2018/12/17  4:59 am,2018/12/17  5:02 am,-€5.00,7,-336,-500
PS.es,5,2018/12/16  8:54 pm,2018/12/16  8:56 pm,-€5.00,10,-4,-500
PS.es,5,2018/12/16  8:21 pm,2018/12/16  8:24 pm,-€5.00,9,-166,-500
PS.es,5,2018/12/16  8:17 pm,2018/12/16  8:20 pm,-€5.00,20,-439,-500
PS.es,5,2018/12/16  8:10 pm,2018/12/16  8:16 pm,-€5.00,18,-161,-500
PS.es,5,2018/12/16  8:04 pm,2018/12/16  8:09 pm,-€5.00,15,-153,-500
PS.es,5,2018/12/16  7:58 pm,2018/12/16  8:03 pm,-€5.00,15,-327,-500
PS.es,5,2018/12/16  7:57 pm,2018/12/16  8:09 pm,-€5.00,53,-883,-500
PS.es,5,2018/12/16  7:56 pm,2018/12/16  8:03 pm,-€5.00,16,-649,-500
PS.es,5,2018/12/16  7:56 pm,2018/12/16  7:56 pm,-€5.00,2,228,-500
PS.es,5,2018/12/16  7:49 pm,2018/12/16  7:49 pm,-€5.00,2,-500,-500
PS.es,5,2018/12/16  7:49 pm,2018/12/16  7:54 pm,-€5.00,17,-424,-500
PS.es,5,2018/12/16 10:01 am,2018/12/16 10:08 am,-€5.00,34,-381,-500
PS.es,5,2018/12/16 10:00 am,2018/12/16 10:04 am,-€5.00,18,82,-500
PS.es,5,2018/12/16  9:52 am,2018/12/16  9:53 am,-€5.00,6,44,-500
PS.es,5,2018/12/16  9:52 am,2018/12/16  9:55 am,-€5.00,10,85,-500
PS.es,5,2018/12/16  9:51 am,2018/12/16  9:51 am,-€5.00,2,-473,-500
PS.es,5,2018/12/16  9:51 am,2018/12/16  9:59 am,-€5.00,30,-904,-500
PS.es,5,2018/12/16  9:36 am,2018/12/16  9:42 am,-€5.00,17,-101,-500
PS.es,5,2018/12/16  9:36 am,2018/12/16  9:41 am,-€5.00,18,-194,-500
PS.es,5,2018/12/16  9:28 am,2018/12/16  9:30 am,-€5.00,6,411,-500
PS.es,5,2018/12/16  9:28 am,2018/12/16  9:30 am,-€5.00,7,372,-500
PS.es,5,2018/12/16  8:48 am,2018/12/16  8:55 am,-€5.00,18,249,-500
PS.es,5,2018/12/16  8:47 am,2018/12/16  8:55 am,-€5.00,20,-346,-500
PS.es,5,2018/12/16  8:43 am,2018/12/16  8:46 am,-€5.00,11,-500,-500
PS.es,5,2018/12/16  8:41 am,2018/12/16  8:42 am,-€5.00,5,192,-500
PS.es,5,2018/12/16  8:41 am,2018/12/16  8:46 am,-€5.00,17,-88,-500
PS.es,5,2018/12/16  7:54 am,2018/12/16  8:03 am,-€5.00,27,529,-500
PS.es,5,2018/12/16  7:54 am,2018/12/16  8:02 am,-€5.00,17,-295,-500
PS.es,5,2018/12/16  7:53 am,2018/12/16  7:54 am,-€5.00,2,26,-500
PS.es,5,2018/12/16  7:53 am,2018/12/16  7:54 am,-€5.00,2,-4,-500
PS.es,5,2018/12/16  7:44 am,2018/12/16  7:52 am,-€5.00,24,-1163,-500
PS.es,5,2018/12/16  7:38 am,2018/12/16  7:43 am,-€5.00,17,15,-500
PS.es,5,2018/12/15  9:59 pm,2018/12/15 10:09 pm,-€5.00,39,562,-500
PS.es,5,2018/12/15  9:51 pm,2018/12/15  9:57 pm,-€5.00,26,-190,-500
PS.es,5,2018/12/15  9:41 am,2018/12/15  9:41 am,-€5.00,2,-410,-500
PS.es,5,2018/12/15  9:41 am,2018/12/15  9:42 am,-€5.00,7,-54,-500
PS.es,5,2018/12/15  9:03 am,2018/12/15  9:13 am,-€5.00,35,276,-500
PS.es,5,2018/12/15  9:03 am,2018/12/15  9:10 am,-€5.00,36,925,-500
PS.es,5,2018/12/15  9:03 am,2018/12/15  9:08 am,-€5.00,12,55,-500
PS.es,5,2018/12/15  8:57 am,2018/12/15  9:01 am,-€5.00,9,-265,-500
PS.es,5,2018/12/15  8:54 am,2018/12/15  9:02 am,-€5.00,27,-130,-500
PS.es,5,2018/12/15  8:50 am,2018/12/15  8:55 am,-€5.00,21,-756,-500
PS.es,5,2018/12/15  8:50 am,2018/12/15  8:54 am,-€5.00,12,-471,-500
PS.es,5,2018/12/15  8:24 am,2018/12/15  8:26 am,-€5.00,12,-271,-500
PS.es,5,2018/12/15  4:11 am,2018/12/15  4:18 am,-€5.00,29,-171,-500
PS.es,5,2018/12/15  4:11 am,2018/12/15  4:24 am,-€5.00,61,-127,-500
PS.es,5,2018/12/15  2:00 am,2018/12/15  2:02 am,-€5.00,5,-500,-500
PS.es,5,2018/12/15  2:00 am,2018/12/15  2:03 am,-€5.00,9,49,-500
PS.es,5,2018/12/15  1:49 am,2018/12/15  1:59 am,-€5.00,37,-478,-500
PS.es,5,2018/12/15  1:47 am,2018/12/15  1:51 am,-€5.00,11,-254,-500
PS.es,5,2018/12/15  1:47 am,2018/12/15  1:49 am,-€5.00,10,-162,-500
PS.es,5,2018/12/15  1:01 am,2018/12/15  1:09 am,-€5.00,27,-7,-500
PS.es,5,2018/12/14 11:41 pm,2018/12/14 11:46 pm,-€5.00,17,-500,-500
PS.es,5,2018/12/14 10:24 pm,2018/12/14 10:31 pm,-€5.00,25,-285,-500
PS.es,5,2018/12/14  9:44 pm,2018/12/14  9:47 pm,-€5.00,7,107,-500
PS.es,5,2018/12/14  9:44 pm,2018/12/14  9:51 pm,-€5.00,24,483,-500
PS.es,5,2018/12/14  9:25 pm,2018/12/14  9:36 pm,-€5.00,44,512,-500
PS.es,5,2018/12/14  9:23 pm,2018/12/14  9:35 pm,-€5.00,52,-623,-500
PS.es,5,2018/12/14  9:19 pm,2018/12/14  9:22 pm,-€5.00,10,-205,-500
PS.es,5,2018/12/14  9:15 pm,2018/12/14  9:25 pm,-€5.00,29,-352,-500
PS.es,5,2018/12/14  9:15 pm,2018/12/14  9:18 pm,-€5.00,11,-15,-500
PS.es,5,2018/12/14  8:05 pm,2018/12/14  8:18 pm,-€5.00,54,-316,-500
PS.es,5,2018/12/14  7:45 pm,2018/12/14  7:55 pm,-€5.00,39,-509,-500
PS.es,5,2018/12/14  7:13 pm,2018/12/14  7:24 pm,-€5.00,27,612,-500
PS.es,5,2018/12/14  6:13 pm,2018/12/14  6:13 pm,-€5.00,4,-70,-500
PS.es,5,2018/12/14  9:15 am,2018/12/14  9:20 am,-€5.00,13,11,-500
PS.es,5,2018/12/14  8:53 am,2018/12/14  9:08 am,-€5.00,53,-234,-500
PS.es,5,2018/12/14  8:52 am,2018/12/14  8:53 am,-€5.00,5,36,-500
PS.es,5,2018/12/14  8:49 am,2018/12/14  8:55 am,-€5.00,20,-326,-500
PS.es,5,2018/12/14  8:47 am,2018/12/14  8:48 am,-€5.00,6,-113,-500
PS.es,5,2018/12/14  8:47 am,2018/12/14  8:51 am,-€5.00,12,-347,-500
PS.es,5,2018/12/14  4:07 am,2018/12/14  4:17 am,-€5.00,41,-494,-500
PS.es,5,2018/12/14  3:54 am,2018/12/14  3:57 am,-€5.00,9,5,-500
PS.es,5,2018/12/14  3:54 am,2018/12/14  4:04 am,-€5.00,37,147,-500
PS.es,5,2018/12/14  3:44 am,2018/12/14  3:52 am,-€5.00,33,-577,-500
PS.es,5,2018/12/13  8:29 pm,2018/12/13  8:39 pm,-€5.00,34,99,-500
PS.es,5,2018/12/13  8:21 pm,2018/12/13  8:28 pm,-€5.00,19,-500,-500
PS.es,5,2018/12/13  8:17 pm,2018/12/13  8:21 pm,-€5.00,15,-55,-500
PS.es,5,2018/12/13  8:17 pm,2018/12/13  8:28 pm,-€5.00,39,-247,-500
PS.es,5,2018/12/13  8:13 am,2018/12/13  8:15 am,-€5.00,6,-19,-500
PS.es,5,2018/12/13  4:28 am,2018/12/13  4:34 am,-€5.00,23,-244,-500
PS.es,5,2018/12/13  3:47 am,2018/12/13  3:52 am,-€5.00,18,547,-500
PS.es,5,2018/12/13 12:35 am,2018/12/13 12:46 am,-€5.00,53,-20,-500
PS.es,5,2018/12/13 12:00 am,2018/12/13 12:04 am,-€5.00,17,-119,-500
PS.es,5,2018/12/12 11:49 pm,2018/12/12 11:58 pm,-€5.00,40,-64,-500
PS.es,5,2018/12/12  9:24 pm,2018/12/12  9:29 pm,-€5.00,22,-306,-500
PS.es,5,2018/12/12  9:23 pm,2018/12/12  9:23 pm,-€5.00,3,85,-500
PS.es,5,2018/12/12  9:23 pm,2018/12/12  9:24 pm,-€5.00,5,-241,-500
PS.es,5,2018/12/12  5:05 pm,2018/12/12  5:18 pm,-€5.00,47,-632,-500
PS.es,5,2018/12/12  5:03 pm,2018/12/12  5:04 pm,-€5.00,4,-65,-500
PS.es,5,2018/12/12  4:29 pm,2018/12/12  4:29 pm,-€5.00,3,213,-500
PS.es,5,2018/12/12  4:20 pm,2018/12/12  4:28 pm,-€5.00,36,-77,-500
PS.es,5,2018/12/12  4:17 pm,2018/12/12  4:20 pm,-€5.00,22,-137,-500
