"Site","Tournament #","Buy-In","Tourney Start","Tourney End","My C Net Won","Hands","chipEV/tourney","Chips Won"
"iPoker Network","582209730","€9.30+€0.70","2019/12/16  9:57 am","2019/12/16 10:02 am","€30.00","10","576","1,000"
"iPoker Network","582209704","€9.30+€0.70","2019/12/16  9:57 am","2019/12/16 10:01 am","-€10.00","10","247","-500"
"iPoker Network","582209286","€9.30+€0.70","2019/12/16  9:51 am","2019/12/16  9:57 am","€10.00","20","47","1,000"
"iPoker Network","582209282","€9.30+€0.70","2019/12/16  9:50 am","2019/12/16  9:53 am","-€10.00","10","-406","-500"
"iPoker Network","582209207","€9.30+€0.70","2019/12/16  9:48 am","2019/12/16  9:56 am","€30.00","29","-11","1,000"
"iPoker Network","582208872","€9.30+€0.70","2019/12/16  9:43 am","2019/12/16  9:47 am","€20.00","14","860","1,000"
"iPoker Network","582208846","€9.30+€0.70","2019/12/16  9:42 am","2019/12/16  9:49 am","-€10.00","25","-724","-500"
"iPoker Network","582147999","€9.30+€0.70","2019/12/15 10:49 am","2019/12/15 10:56 am","-€10.00","17","-365","-500"
"iPoker Network","582147796","€9.30+€0.70","2019/12/15 10:45 am","2019/12/15 10:51 am","€10.00","18","659","1,000"
"iPoker Network","582147635","€9.30+€0.70","2019/12/15 10:42 am","2019/12/15 10:49 am","-€10.00","26","-27","-500"
"iPoker Network","582147500","€9.30+€0.70","2019/12/15 10:37 am","2019/12/15 10:45 am","-€10.00","25","384","-500"
"iPoker Network","582147320","€9.30+€0.70","2019/12/15 10:33 am","2019/12/15 10:41 am","€30.00","21","485","1,000"
"iPoker Network","582147221","€9.30+€0.70","2019/12/15 10:32 am","2019/12/15 10:36 am","€10.00","14","509","1,000"
"iPoker Network","582147197","€9.30+€0.70","2019/12/15 10:31 am","2019/12/15 10:35 am","-€10.00","15","-368","-500"
"iPoker Network","582147111","€9.30+€0.70","2019/12/15 10:30 am","2019/12/15 10:30 am","-€10.00","2","-500","-500"
"iPoker Network","582147010","€9.30+€0.70","2019/12/15 10:28 am","2019/12/15 10:29 am","-€10.00","4","-500","-500"
"iPoker Network","582146898","€9.30+€0.70","2019/12/15 10:25 am","2019/12/15 10:26 am","-€10.00","4","-395","-500"
"iPoker Network","582146891","€9.30+€0.70","2019/12/15 10:25 am","2019/12/15 10:30 am","-€10.00","19","26","-500"
"iPoker Network","582146696","€9.30+€0.70","2019/12/15 10:22 am","2019/12/15 10:25 am","-€10.00","8","-94","-500"
"iPoker Network","582146690","€9.30+€0.70","2019/12/15 10:21 am","2019/12/15 10:24 am","€30.00","8","656","1,000"
"iPoker Network","582034670","€9.30+€0.70","2019/12/13 10:23 pm","2019/12/13 10:28 pm","-€10.00","15","16","-500"
"iPoker Network","582034524","€9.30+€0.70","2019/12/13 10:21 pm","2019/12/13 10:30 pm","€10.00","31","-508","1,000"
"iPoker Network","582034469","€9.30+€0.70","2019/12/13 10:20 pm","2019/12/13 10:27 pm","€30.00","22","592","1,000"
"iPoker Network","582034315","€9.30+€0.70","2019/12/13 10:17 pm","2019/12/13 10:19 pm","-€10.00","7","-194","-500"
"iPoker Network","582034259","€9.30+€0.70","2019/12/13 10:15 pm","2019/12/13 10:20 pm","-€10.00","19","-261","-500"
"iPoker Network","582034226","€9.30+€0.70","2019/12/13 10:14 pm","2019/12/13 10:18 pm","€10.00","8","442","1,000"
"iPoker Network","582034074","€9.30+€0.70","2019/12/13 10:12 pm","2019/12/13 10:14 pm","-€10.00","7","-178","-500"
"iPoker Network","582033922","€9.30+€0.70","2019/12/13 10:09 pm","2019/12/13 10:14 pm","-€10.00","11","-147","-500"
"iPoker Network","582033876","€9.30+€0.70","2019/12/13 10:09 pm","2019/12/13 10:11 pm","-€10.00","6","-39","-500"
"iPoker Network","582033837","€9.30+€0.70","2019/12/13 10:08 pm","2019/12/13 10:16 pm","€10.00","25","177","1,000"
"iPoker Network","582033557","€9.30+€0.70","2019/12/13 10:02 pm","2019/12/13 10:08 pm","-€10.00","18","-200","-500"
"iPoker Network","582033481","€9.30+€0.70","2019/12/13 10:01 pm","2019/12/13 10:05 pm","-€10.00","12","-156","-500"
"iPoker Network","582033384","€9.30+€0.70","2019/12/13  9:59 pm","2019/12/13 10:00 pm","-€10.00","4","-321","-500"
"iPoker Network","582033298","€9.30+€0.70","2019/12/13  9:57 pm","2019/12/13 10:01 pm","-€10.00","15","-309","-500"
"iPoker Network","582033258","€9.30+€0.70","2019/12/13  9:56 pm","2019/12/13 10:04 pm","€10.00","23","634","1,000"
"iPoker Network","582033252","€9.30+€0.70","2019/12/13  9:55 pm","2019/12/13  9:55 pm","-€10.00","2","-500","-500"
"iPoker Network","581890845","€9.30+€0.70","2019/12/12 12:06 am","2019/12/12 12:12 am","-€10.00","29","-483","-500"
"iPoker Network","581890732","€9.30+€0.70","2019/12/12 12:04 am","2019/12/12 12:09 am","-€10.00","11","153","-500"
"iPoker Network","581890726","€9.30+€0.70","2019/12/12 12:04 am","2019/12/12 12:05 am","-€10.00","3","187","-500"
"iPoker Network","581890151","€9.30+€0.70","2019/12/11 11:54 pm","2019/12/12 12:01 am","-€10.00","26","209","-500"
"iPoker Network","581890147","€9.30+€0.70","2019/12/11 11:54 pm","2019/12/12 12:05 am","€20.00","42","-227","1,000"
"iPoker Network","581886460","€9.30+€0.70","2019/12/11 10:49 pm","2019/12/11 10:55 pm","€10.00","20","195","1,000"
"iPoker Network","581886421","€9.30+€0.70","2019/12/11 10:44 pm","2019/12/11 10:51 pm","-€10.00","22","-203","-500"
"iPoker Network","581886413","€9.30+€0.70","2019/12/11 10:44 pm","2019/12/11 10:48 pm","-€10.00","14","272","-500"
"iPoker Network","581886405","€9.30+€0.70","2019/12/11 10:43 pm","2019/12/11 10:51 pm","-€10.00","16","-68","-500"
"iPoker Network","581886316","€9.30+€0.70","2019/12/11 10:35 pm","2019/12/11 10:42 pm","€10.00","16","485","1,000"
"iPoker Network","581886302","€9.30+€0.70","2019/12/11 10:35 pm","2019/12/11 10:43 pm","€20.00","24","266","1,000"
"iPoker Network","581886296","€9.30+€0.70","2019/12/11 10:34 pm","2019/12/11 10:42 pm","€30.00","22","82","1,000"
"iPoker Network","581886276","€9.30+€0.70","2019/12/11 10:32 pm","2019/12/11 10:33 pm","-€10.00","4","-43","-500"
"iPoker Network","581886260","€9.30+€0.70","2019/12/11 10:28 pm","2019/12/11 10:30 pm","€10.00","7","171","1,000"
"iPoker Network","581886220","€9.30+€0.70","2019/12/11 10:24 pm","2019/12/11 10:33 pm","€20.00","34","424","1,000"
"iPoker Network","581886199","€9.30+€0.70","2019/12/11 10:20 pm","2019/12/11 10:29 pm","€20.00","34","-131","1,000"
"iPoker Network","581886195","€9.30+€0.70","2019/12/11 10:20 pm","2019/12/11 10:23 pm","-€10.00","11","241","-500"
"iPoker Network","581886191","€9.30+€0.70","2019/12/11 10:20 pm","2019/12/11 10:27 pm","€10.00","28","475","1,000"
"iPoker Network","581885955","€9.30+€0.70","2019/12/11  9:56 pm","2019/12/11 10:00 pm","-€10.00","11","-500","-500"
"iPoker Network","581885923","€9.30+€0.70","2019/12/11  9:54 pm","2019/12/11  9:59 pm","-€10.00","12","-63","-500"
"iPoker Network","581885903","€9.30+€0.70","2019/12/11  9:52 pm","2019/12/11  9:55 pm","-€10.00","14","162","-500"
"iPoker Network","581885883","€9.30+€0.70","2019/12/11  9:52 pm","2019/12/11  9:58 pm","€10.00","21","955","1,000"
"iPoker Network","581885773","€9.30+€0.70","2019/12/11  9:44 pm","2019/12/11  9:51 pm","-€10.00","20","-216","-500"
"iPoker Network","581885767","€9.30+€0.70","2019/12/11  9:44 pm","2019/12/11  9:52 pm","€10.00","26","-186","1,000"
"iPoker Network","581885741","€9.30+€0.70","2019/12/11  9:43 pm","2019/12/11  9:51 pm","€30.00","36","80","1,000"
"iPoker Network","581885721","€9.30+€0.70","2019/12/11  9:38 pm","2019/12/11  9:41 pm","-€10.00","7","-266","-500"
"iPoker Network","581885701","€9.30+€0.70","2019/12/11  9:37 pm","2019/12/11  9:44 pm","€10.00","21","121","1,025"
"iPoker Network","581885695","€9.30+€0.70","2019/12/11  9:36 pm","2019/12/11  9:41 pm","€10.00","14","671","1,000"
"iPoker Network","581885621","€9.30+€0.70","2019/12/11  9:30 pm","2019/12/11  9:38 pm","-€10.00","23","-160","-500"
"iPoker Network","581885615","€9.30+€0.70","2019/12/11  9:29 pm","2019/12/11  9:36 pm","-€10.00","22","-244","-500"
"iPoker Network","581885609","€9.30+€0.70","2019/12/11  9:29 pm","2019/12/11  9:34 pm","€30.00","20","-118","1,000"
"iPoker Network","581885217","€9.30+€0.70","2019/12/11  9:06 pm","2019/12/11  9:06 pm","-€10.00","2","-190","-500"
"iPoker Network","581885207","€9.30+€0.70","2019/12/11  9:05 pm","2019/12/11  9:07 pm","€10.00","6","-111","1,000"
"iPoker Network","581885184","€9.30+€0.70","2019/12/11  9:02 pm","2019/12/11  9:08 pm","€10.00","14","1,080","1,000"
"iPoker Network","581885176","€9.30+€0.70","2019/12/11  9:01 pm","2019/12/11  9:05 pm","-€10.00","11","-37","-500"
"iPoker Network","581885161","€9.30+€0.70","2019/12/11  9:00 pm","2019/12/11  9:04 pm","€10.00","9","61","1,000"
"iPoker Network","581885105","€9.30+€0.70","2019/12/11  8:56 pm","2019/12/11  8:59 pm","-€10.00","9","-44","-500"
"iPoker Network","581885103","€9.30+€0.70","2019/12/11  8:55 pm","2019/12/11  9:01 pm","€20.00","14","569","1,000"
"iPoker Network","581885097","€9.30+€0.70","2019/12/11  8:55 pm","2019/12/11  9:00 pm","€30.00","22","636","1,000"
"iPoker Network","581885024","€9.30+€0.70","2019/12/11  8:51 pm","2019/12/11  8:54 pm","-€10.00","11","-149","-500"
"iPoker Network","581885010","€9.30+€0.70","2019/12/11  8:50 pm","2019/12/11  8:53 pm","-€10.00","11","89","-500"
"iPoker Network","581885006","€9.30+€0.70","2019/12/11  8:49 pm","2019/12/11  8:50 pm","-€10.00","4","-252","-500"
"iPoker Network","581884998","€9.30+€0.70","2019/12/11  8:49 pm","2019/12/11  8:53 pm","€10.00","16","392","1,000"
"iPoker Network","581884948","€9.30+€0.70","2019/12/11  8:45 pm","2019/12/11  8:47 pm","€10.00","7","620","1,000"
"iPoker Network","581884935","€9.30+€0.70","2019/12/11  8:44 pm","2019/12/11  8:47 pm","-€10.00","7","-500","-500"
"iPoker Network","581884905","€9.30+€0.70","2019/12/11  8:41 pm","2019/12/11  8:49 pm","€20.00","18","958","1,000"
"iPoker Network","581884825","€9.30+€0.70","2019/12/11  8:38 pm","2019/12/11  8:40 pm","-€10.00","9","-307","-500"
"iPoker Network","581884821","€9.30+€0.70","2019/12/11  8:38 pm","2019/12/11  8:43 pm","€10.00","10","240","1,000"
"iPoker Network","581884811","€9.30+€0.70","2019/12/11  8:37 pm","2019/12/11  8:44 pm","€10.00","28","-700","1,000"
"iPoker Network","581884055","€9.30+€0.70","2019/12/11  8:06 pm","2019/12/11  8:11 pm","-€10.00","10","-377","-500"
"iPoker Network","581883967","€9.30+€0.70","2019/12/11  8:05 pm","2019/12/11  8:05 pm","-€10.00","2","-489","-500"
"iPoker Network","581883926","€9.30+€0.70","2019/12/11  8:04 pm","2019/12/11  8:05 pm","-€10.00","4","-104","-500"
"iPoker Network","581883840","€9.30+€0.70","2019/12/11  8:00 pm","2019/12/11  8:04 pm","-€10.00","13","-84","-500"
"iPoker Network","581883805","€9.30+€0.70","2019/12/11  7:59 pm","2019/12/11  8:07 pm","-€10.00","27","136","-500"
"iPoker Network","581883773","€9.30+€0.70","2019/12/11  7:58 pm","2019/12/11  8:03 pm","€30.00","16","842","1,000"
"iPoker Network","581883593","€9.30+€0.70","2019/12/11  7:54 pm","2019/12/11  7:58 pm","-€10.00","15","253","-500"
"iPoker Network","581883477","€9.30+€0.70","2019/12/11  7:51 pm","2019/12/11  7:58 pm","€40.00","27","205","1,000"
"iPoker Network","581883394","€9.30+€0.70","2019/12/11  7:49 pm","2019/12/11  7:59 pm","-€10.00","34","550","-500"
"iPoker Network","581883366","€9.30+€0.70","2019/12/11  7:49 pm","2019/12/11  7:54 pm","-€10.00","17","-161","-500"
"iPoker Network","581883362","€9.30+€0.70","2019/12/11  7:49 pm","2019/12/11  7:51 pm","-€10.00","9","-44","-500"
"iPoker Network","581883349","€9.30+€0.70","2019/12/11  7:48 pm","2019/12/11  7:49 pm","-€10.00","3","-46","-500"
"iPoker Network","581883268","€9.30+€0.70","2019/12/11  7:46 pm","2019/12/11  7:48 pm","-€10.00","6","-250","-500"
"iPoker Network","581882998","€9.30+€0.70","2019/12/11  7:39 pm","2019/12/11  7:41 pm","-€10.00","6","119","-500"
"iPoker Network","581882986","€9.30+€0.70","2019/12/11  7:39 pm","2019/12/11  7:48 pm","€10.00","33","749","1,000"
"iPoker Network","581882976","€9.30+€0.70","2019/12/11  7:38 pm","2019/12/11  7:45 pm","€10.00","24","-9","1,000"
"iPoker Network","581882882","€9.30+€0.70","2019/12/11  7:35 pm","2019/12/11  7:37 pm","-€10.00","5","-7","-500"
"iPoker Network","581882870","€9.30+€0.70","2019/12/11  7:35 pm","2019/12/11  7:37 pm","-€10.00","7","-97","-500"
"iPoker Network","581879141","€9.30+€0.70","2019/12/11  4:47 pm","2019/12/11  4:50 pm","€10.00","9","267","1,000"
"iPoker Network","581879101","€9.30+€0.70","2019/12/11  4:44 pm","2019/12/11  4:51 pm","-€10.00","21","97","-500"
"iPoker Network","581879097","€9.30+€0.70","2019/12/11  4:44 pm","2019/12/11  4:48 pm","-€10.00","13","-78","-500"
"iPoker Network","581879065","€9.30+€0.70","2019/12/11  4:41 pm","2019/12/11  4:43 pm","€10.00","6","542","1,000"
"iPoker Network","581879055","€9.30+€0.70","2019/12/11  4:40 pm","2019/12/11  4:45 pm","€30.00","16","331","1,000"
"iPoker Network","581879041","€9.30+€0.70","2019/12/11  4:38 pm","2019/12/11  4:43 pm","-€10.00","21","-270","-500"
"iPoker Network","581878984","€9.30+€0.70","2019/12/11  4:34 pm","2019/12/11  4:37 pm","-€10.00","8","56","-500"
"iPoker Network","581878978","€9.30+€0.70","2019/12/11  4:34 pm","2019/12/11  4:39 pm","-€10.00","19","-346","-500"
"iPoker Network","581877303","€9.30+€0.70","2019/12/11  2:27 pm","2019/12/11  2:31 pm","-€10.00","11","214","-500"
"iPoker Network","581877297","€9.30+€0.70","2019/12/11  2:26 pm","2019/12/11  2:32 pm","-€10.00","24","166","-500"
"iPoker Network","581877285","€9.30+€0.70","2019/12/11  2:26 pm","2019/12/11  2:32 pm","-€10.00","21","4","-500"
"iPoker Network","581877269","€9.30+€0.70","2019/12/11  2:25 pm","2019/12/11  2:25 pm","-€10.00","2","-106","-500"
"iPoker Network","581877215","€9.30+€0.70","2019/12/11  2:22 pm","2019/12/11  2:25 pm","€20.00","12","747","1,000"
"iPoker Network","581877209","€9.30+€0.70","2019/12/11  2:20 pm","2019/12/11  2:24 pm","-€10.00","15","-169","-500"
"iPoker Network","581877187","€9.30+€0.70","2019/12/11  2:20 pm","2019/12/11  2:27 pm","-€10.00","19","-360","-500"
"iPoker Network","581877151","€9.30+€0.70","2019/12/11  2:16 pm","2019/12/11  2:18 pm","€30.00","6","255","1,000"
"iPoker Network","581877137","€9.30+€0.70","2019/12/11  2:15 pm","2019/12/11  2:20 pm","€30.00","16","825","1,000"
"iPoker Network","581877125","€9.30+€0.70","2019/12/11  2:13 pm","2019/12/11  2:20 pm","-€10.00","18","270","-500"
"iPoker Network","581877069","€9.30+€0.70","2019/12/11  2:10 pm","2019/12/11  2:15 pm","€10.00","19","1,011","1,000"
"iPoker Network","581877065","€9.30+€0.70","2019/12/11  2:09 pm","2019/12/11  2:12 pm","-€10.00","8","125","-500"
"iPoker Network","581877005","€9.30+€0.70","2019/12/11  2:06 pm","2019/12/11  2:14 pm","€10.00","32","136","1,000"
"iPoker Network","581876863","€9.30+€0.70","2019/12/11  2:03 pm","2019/12/11  2:08 pm","€40.00","19","8","1,000"
"iPoker Network","581876849","€9.30+€0.70","2019/12/11  2:02 pm","2019/12/11  2:08 pm","-€10.00","22","-185","-500"
"iPoker Network","581876829","€9.30+€0.70","2019/12/11  1:59 pm","2019/12/11  2:01 pm","-€10.00","6","-182","-500"
"iPoker Network","581876803","€9.30+€0.70","2019/12/11  1:59 pm","2019/12/11  2:05 pm","-€10.00","18","-455","-500"
"iPoker Network","581876793","€9.30+€0.70","2019/12/11  1:58 pm","2019/12/11  2:01 pm","-€10.00","14","-205","-500"
"iPoker Network","581876775","€9.30+€0.70","2019/12/11  1:54 pm","2019/12/11  1:58 pm","€10.00","19","542","1,000"
"iPoker Network","581876767","€9.30+€0.70","2019/12/11  1:53 pm","2019/12/11  1:57 pm","-€10.00","11","26","-500"
"iPoker Network","581876721","€9.30+€0.70","2019/12/11  1:50 pm","2019/12/11  1:56 pm","-€10.00","21","-191","-500"
"iPoker Network","581876710","€9.30+€0.70","2019/12/11  1:49 pm","2019/12/11  1:52 pm","-€10.00","5","-345","-500"
"iPoker Network","581876685","€9.30+€0.70","2019/12/11  1:48 pm","2019/12/11  1:49 pm","-€10.00","5","10","-500"
"iPoker Network","581876663","€9.30+€0.70","2019/12/11  1:44 pm","2019/12/11  1:46 pm","-€10.00","5","38","-500"
"iPoker Network","581876643","€9.30+€0.70","2019/12/11  1:44 pm","2019/12/11  1:52 pm","€20.00","32","553","1,000"
"iPoker Network","581876625","€9.30+€0.70","2019/12/11  1:43 pm","2019/12/11  1:48 pm","-€10.00","18","-311","-500"
"iPoker Network","581876543","€9.30+€0.70","2019/12/11  1:41 pm","2019/12/11  1:42 pm","-€10.00","2","-384","-500"
"iPoker Network","581876525","€9.30+€0.70","2019/12/11  1:41 pm","2019/12/11  1:42 pm","-€10.00","6","-286","-500"
"iPoker Network","581876511","€9.30+€0.70","2019/12/11  1:40 pm","2019/12/11  1:42 pm","€30.00","5","538","1,000"
"iPoker Network","581876467","€9.30+€0.70","2019/12/11  1:36 pm","2019/12/11  1:41 pm","-€10.00","15","-431","-500"
"iPoker Network","581876425","€9.30+€0.70","2019/12/11  1:33 pm","2019/12/11  1:35 pm","€490.00","6","700","1,000"
"iPoker Network","581876389","€9.30+€0.70","2019/12/11  1:32 pm","2019/12/11  1:38 pm","-€10.00","16","-326","-500"
"iPoker Network","581876384","€9.30+€0.70","2019/12/11  1:31 pm","2019/12/11  1:40 pm","€10.00","32","-25","1,000"
"iPoker Network","581875877","€9.30+€0.70","2019/12/11 12:59 pm","2019/12/11  1:06 pm","€10.00","18","-93","1,000"
"iPoker Network","581875830","€9.30+€0.70","2019/12/11 12:58 pm","2019/12/11  1:09 pm","€10.00","25","875","1,000"
"iPoker Network","581875820","€9.30+€0.70","2019/12/11 12:58 pm","2019/12/11  1:06 pm","-€10.00","19","-65","-500"
"iPoker Network","581875756","€9.30+€0.70","2019/12/11 12:54 pm","2019/12/11 12:57 pm","-€10.00","11","-344","-500"
"iPoker Network","581875691","€9.30+€0.70","2019/12/11 12:51 pm","2019/12/11 12:58 pm","€20.00","25","1,207","1,000"
"iPoker Network","581875647","€9.30+€0.70","2019/12/11 12:50 pm","2019/12/11 12:53 pm","-€10.00","10","-189","-500"
"iPoker Network","581875591","€9.30+€0.70","2019/12/11 12:48 pm","2019/12/11 12:50 pm","-€10.00","11","256","-500"
"iPoker Network","581875551","€9.30+€0.70","2019/12/11 12:46 pm","2019/12/11 12:47 pm","-€10.00","2","-456","-500"
"iPoker Network","581875545","€9.30+€0.70","2019/12/11 12:45 pm","2019/12/11 12:57 pm","-€10.00","42","556","-500"
"iPoker Network","581875523","€9.30+€0.70","2019/12/11 12:43 pm","2019/12/11 12:49 pm","-€10.00","23","-75","-500"
"iPoker Network","581875420","€9.30+€0.70","2019/12/11 12:40 pm","2019/12/11 12:43 pm","-€10.00","9","-319","-500"
"iPoker Network","581875396","€9.30+€0.70","2019/12/11 12:39 pm","2019/12/11 12:42 pm","€10.00","14","518","1,000"
"iPoker Network","581875362","€9.30+€0.70","2019/12/11 12:38 pm","2019/12/11 12:45 pm","€30.00","24","300","1,000"
"iPoker Network","581875332","€9.30+€0.70","2019/12/11 12:36 pm","2019/12/11 12:38 pm","-€10.00","7","165","-500"
"iPoker Network","581875328","€9.30+€0.70","2019/12/11 12:35 pm","2019/12/11 12:38 pm","-€10.00","8","-353","-500"
"iPoker Network","581875087","€9.30+€0.70","2019/12/11 12:28 pm","2019/12/11 12:37 pm","-€10.00","26","969","-500"
"iPoker Network","581875079","€9.30+€0.70","2019/12/11 12:27 pm","2019/12/11 12:35 pm","€10.00","23","497","1,000"
"iPoker Network","581875063","€9.30+€0.70","2019/12/11 12:26 pm","2019/12/11 12:32 pm","€20.00","24","414","1,000"
"iPoker Network","581875033","€9.30+€0.70","2019/12/11 12:24 pm","2019/12/11 12:25 pm","-€10.00","5","-500","-500"
"iPoker Network","581875023","€9.30+€0.70","2019/12/11 12:23 pm","2019/12/11 12:27 pm","-€10.00","10","-236","-500"
"iPoker Network","581874921","€9.30+€0.70","2019/12/11 12:19 pm","2019/12/11 12:22 pm","-€10.00","10","-381","-500"
"iPoker Network","581874895","€9.30+€0.70","2019/12/11 12:19 pm","2019/12/11 12:25 pm","-€10.00","26","-253","-500"
"iPoker Network","581874754","€9.30+€0.70","2019/12/11 12:12 pm","2019/12/11 12:13 pm","€10.00","3","502","1,000"
"iPoker Network","581874708","€9.30+€0.70","2019/12/11 12:10 pm","2019/12/11 12:18 pm","€10.00","32","334","1,000"
"iPoker Network","581874688","€9.30+€0.70","2019/12/11 12:10 pm","2019/12/11 12:11 pm","-€10.00","6","-135","-500"
"iPoker Network","581874651","€9.30+€0.70","2019/12/11 12:09 pm","2019/12/11 12:20 pm","-€10.00","30","393","-500"
"iPoker Network","581874577","€9.30+€0.70","2019/12/11 12:05 pm","2019/12/11 12:08 pm","€10.00","7","620","1,000"
"iPoker Network","581874563","€9.30+€0.70","2019/12/11 12:04 pm","2019/12/11 12:10 pm","-€10.00","18","126","-500"
"iPoker Network","581874548","€9.30+€0.70","2019/12/11 12:04 pm","2019/12/11 12:08 pm","-€10.00","15","-257","-500"
"iPoker Network","581873942","€9.30+€0.70","2019/12/11 11:41 am","2019/12/11 11:45 am","-€10.00","11","-170","-500"
"iPoker Network","581873831","€9.30+€0.70","2019/12/11 11:37 am","2019/12/11 11:42 am","€10.00","14","-131","1,000"
"iPoker Network","581873769","€9.30+€0.70","2019/12/11 11:36 am","2019/12/11 11:42 am","€10.00","17","559","1,000"
"iPoker Network","581873672","€9.30+€0.70","2019/12/11 11:33 am","2019/12/11 11:40 am","-€10.00","26","126","-500"
"iPoker Network","581873612","€9.30+€0.70","2019/12/11 11:30 am","2019/12/11 11:36 am","-€10.00","19","-194","-500"
"iPoker Network","581873553","€9.30+€0.70","2019/12/11 11:29 am","2019/12/11 11:32 am","-€10.00","6","-401","-500"
"iPoker Network","581873525","€9.30+€0.70","2019/12/11 11:28 am","2019/12/11 11:35 am","€20.00","26","424","1,000"
"iPoker Network","581873469","€9.30+€0.70","2019/12/11 11:25 am","2019/12/11 11:30 am","€30.00","11","460","1,000"
"iPoker Network","581873390","€9.30+€0.70","2019/12/11 11:23 am","2019/12/11 11:28 am","€20.00","17","604","1,000"
"iPoker Network","581873356","€9.30+€0.70","2019/12/11 11:22 am","2019/12/11 11:27 am","-€10.00","15","-114","-500"
"iPoker Network","581873322","€9.30+€0.70","2019/12/11 11:21 am","2019/12/11 11:24 am","-€10.00","11","453","-500"
"iPoker Network","581873194","€9.30+€0.70","2019/12/11 11:17 am","2019/12/11 11:21 am","-€10.00","12","-188","-500"
"iPoker Network","581873153","€9.30+€0.70","2019/12/11 11:16 am","2019/12/11 11:22 am","-€10.00","21","-42","-500"
"iPoker Network","581873141","€9.30+€0.70","2019/12/11 11:16 am","2019/12/11 11:16 am","-€10.00","2","226","-500"
"iPoker Network","581873131","€9.30+€0.70","2019/12/11 11:15 am","2019/12/11 11:22 am","-€10.00","26","-737","-500"
"iPoker Network","581872942","€9.30+€0.70","2019/12/11 11:09 am","2019/12/11 11:15 am","€10.00","22","712","1,000"
"iPoker Network","581872898","€9.30+€0.70","2019/12/11 11:08 am","2019/12/11 11:15 am","-€10.00","22","-178","-500"
"iPoker Network","581872882","€9.30+€0.70","2019/12/11 11:07 am","2019/12/11 11:15 am","€30.00","24","-906","1,000"
"iPoker Network","581872798","€9.30+€0.70","2019/12/11 11:05 am","2019/12/11 11:13 am","€10.00","22","467","1,000"
"iPoker Network","581872784","€9.30+€0.70","2019/12/11 11:05 am","2019/12/11 11:07 am","-€10.00","6","-200","-500"
"iPoker Network","581872703","€9.30+€0.70","2019/12/11 11:02 am","2019/12/11 11:02 am","-€10.00","1","-207","-500"
"iPoker Network","581872666","€9.30+€0.70","2019/12/11 11:01 am","2019/12/11 11:04 am","-€10.00","9","422","-500"
"iPoker Network","581872654","€9.30+€0.70","2019/12/11 11:01 am","2019/12/11 11:04 am","-€10.00","6","70","-500"
"iPoker Network","581872652","€9.30+€0.70","2019/12/11 11:01 am","2019/12/11 11:06 am","-€10.00","13","-174","-500"
"iPoker Network","581872478","€9.30+€0.70","2019/12/11 10:57 am","2019/12/11 11:00 am","€10.00","10","455","1,000"
"iPoker Network","581872257","€9.30+€0.70","2019/12/11 10:52 am","2019/12/11 11:00 am","-€10.00","27","-413","-500"
"iPoker Network","581872141","€9.30+€0.70","2019/12/11 10:49 am","2019/12/11 10:58 am","€30.00","35","243","1,000"
"iPoker Network","581872106","€9.30+€0.70","2019/12/11 10:48 am","2019/12/11 10:54 am","-€10.00","15","-297","-500"
"iPoker Network","581871961","€9.30+€0.70","2019/12/11 10:45 am","2019/12/11 10:51 am","-€10.00","12","283","-500"
"iPoker Network","581871955","€9.30+€0.70","2019/12/11 10:45 am","2019/12/11 10:48 am","-€10.00","6","-475","-500"
"iPoker Network","581871830","€9.30+€0.70","2019/12/11 10:43 am","2019/12/11 10:48 am","-€10.00","14","-128","-500"
"iPoker Network","581871798","€9.30+€0.70","2019/12/11 10:42 am","2019/12/11 10:45 am","-€10.00","7","43","-500"
"iPoker Network","581809576","€9.30+€0.70","2019/12/11  2:46 am","2019/12/11  2:51 am","-€10.00","12","116","-500"
"iPoker Network","581809412","€9.30+€0.70","2019/12/11  2:42 am","2019/12/11  2:49 am","-€10.00","25","-231","-500"
"iPoker Network","581809408","€9.30+€0.70","2019/12/11  2:41 am","2019/12/11  2:46 am","€10.00","15","900","1,000"
"iPoker Network","581809334","€9.30+€0.70","2019/12/11  2:38 am","2019/12/11  2:46 am","-€10.00","26","-415","-500"
"iPoker Network","581809262","€9.30+€0.70","2019/12/11  2:36 am","2019/12/11  2:40 am","-€10.00","14","-303","-500"
"iPoker Network","581809219","€9.30+€0.70","2019/12/11  2:35 am","2019/12/11  2:41 am","-€10.00","22","-445","-500"
"iPoker Network","581809173","€9.30+€0.70","2019/12/11  2:32 am","2019/12/11  2:34 am","-€10.00","5","-250","-500"
"iPoker Network","581809161","€9.30+€0.70","2019/12/11  2:31 am","2019/12/11  2:37 am","-€10.00","19","208","-500"
"iPoker Network","581809072","€9.30+€0.70","2019/12/11  2:28 am","2019/12/11  2:35 am","€20.00","21","982","1,000"
"iPoker Network","581809010","€9.30+€0.70","2019/12/11  2:26 am","2019/12/11  2:31 am","€30.00","17","567","1,000"
"iPoker Network","581808828","€9.30+€0.70","2019/12/11  2:20 am","2019/12/11  2:31 am","€30.00","34","-589","1,000"
"iPoker Network","581808815","€9.30+€0.70","2019/12/11  2:20 am","2019/12/11  2:27 am","-€10.00","27","582","-500"
"iPoker Network","581808807","€9.30+€0.70","2019/12/11  2:20 am","2019/12/11  2:25 am","-€10.00","22","-797","-500"
