"Site","Tournament #","Buy-In","Tourney Start","Tourney End","My C Net Won","Hands","chipEV/tourney","Chips Won"
"PokerStars","2667827943","€9.30+€0.70","2019/08/07  9:47 am","2019/08/07  9:52 am","-€10.00","31","805","-500"
"PokerStars","2667824931","€9.30+€0.70","2019/08/07  9:40 am","2019/08/07  9:47 am","€10.00","20","391","1,000"
"PokerStars","2667824743","€9.30+€0.70","2019/08/07  9:39 am","2019/08/07  9:43 am","-€10.00","12","-318","-500"
"PokerStars","2667824658","€9.30+€0.70","2019/08/07  9:39 am","2019/08/07  9:46 am","-€10.00","38","561","-500"
"PokerStars","2667820908","€9.30+€0.70","2019/08/07  9:30 am","2019/08/07  9:37 am","-€10.00","23","-332","-500"
"PokerStars","2667820457","€9.30+€0.70","2019/08/07  9:30 am","2019/08/07  9:39 am","-€10.00","29","-476","-500"
"PokerStars","2667820306","€9.30+€0.70","2019/08/07  9:29 am","2019/08/07  9:38 am","€10.00","26","303","1,000"
"PokerStars","2667819065","€9.30+€0.70","2019/08/07  9:26 am","2019/08/07  9:29 am","-€10.00","8","-50","-500"
"PokerStars","2667818833","€9.30+€0.70","2019/08/07  9:25 am","2019/08/07  9:30 am","-€10.00","21","-405","-500"
"PokerStars","2667816996","€9.30+€0.70","2019/08/07  9:22 am","2019/08/07  9:29 am","-€10.00","20","-92","-500"
"PokerStars","2667816771","€9.30+€0.70","2019/08/07  9:21 am","2019/08/07  9:25 am","€50.00","12","-27","1,000"
"PokerStars","2667816527","€9.30+€0.70","2019/08/07  9:21 am","2019/08/07  9:25 am","-€10.00","15","49","-500"
"PokerStars","2667816248","€9.30+€0.70","2019/08/07  9:20 am","2019/08/07  9:20 am","-€10.00","1","-68","-500"
"PokerStars","2667816164","€9.30+€0.70","2019/08/07  9:19 am","2019/08/07  9:21 am","€10.00","3","505","1,000"
"PokerStars","2667815969","€9.30+€0.70","2019/08/07  9:19 am","2019/08/07  9:20 am","-€10.00","7","-379","-500"
"PokerStars","2667800910","€9.30+€0.70","2019/08/07  8:48 am","2019/08/07  8:52 am","€50.00","9","-8","1,000"
"PokerStars","2667800130","€9.30+€0.70","2019/08/07  8:47 am","2019/08/07  8:56 am","€10.00","18","-12","1,000"
"PokerStars","2667799356","€9.30+€0.70","2019/08/07  8:44 am","2019/08/07  8:53 am","€10.00","32","303","1,000"
"PokerStars","2667796428","€9.30+€0.70","2019/08/07  8:39 am","2019/08/07  8:47 am","-€10.00","23","-55","-500"
"PokerStars","2667795686","€9.30+€0.70","2019/08/07  8:38 am","2019/08/07  8:46 am","-€10.00","37","-886","-500"
"PokerStars","2667795535","€9.30+€0.70","2019/08/07  8:37 am","2019/08/07  8:37 am","-€10.00","3","-425","-500"
"PokerStars","2667794534","€9.30+€0.70","2019/08/07  8:35 am","2019/08/07  8:44 am","€10.00","22","-361","1,000"
"PokerStars","2667793919","€9.30+€0.70","2019/08/07  8:34 am","2019/08/07  8:37 am","-€10.00","16","-322","-500"
"PokerStars","2667793722","€9.30+€0.70","2019/08/07  8:33 am","2019/08/07  8:36 am","-€10.00","10","-384","-500"
"PokerStars","2667789680","€9.30+€0.70","2019/08/07  8:26 am","2019/08/07  8:33 am","€10.00","23","477","1,000"
"PokerStars","2667789574","€9.30+€0.70","2019/08/07  8:26 am","2019/08/07  8:33 am","-€10.00","34","332","-500"
"PokerStars","2667789187","€9.30+€0.70","2019/08/07  8:25 am","2019/08/07  8:35 am","-€10.00","31","-719","-500"
"PokerStars","2666633580","€9.30+€0.70","2019/08/05  7:11 pm","2019/08/05  7:21 pm","€30.00","50","976","1,000"
"PokerStars","2666632280","€9.30+€0.70","2019/08/05  7:08 pm","2019/08/05  7:17 pm","€10.00","31","269","1,000"
"PokerStars","2666631916","€9.30+€0.70","2019/08/05  7:07 pm","2019/08/05  7:11 pm","-€10.00","9","-182","-500"
"PokerStars","2666629816","€9.30+€0.70","2019/08/05  7:01 pm","2019/08/05  7:14 pm","€30.00","48","145","1,000"
"PokerStars","2666629283","€9.30+€0.70","2019/08/05  7:00 pm","2019/08/05  7:07 pm","€50.00","23","43","1,000"
"PokerStars","2666627324","€9.30+€0.70","2019/08/05  6:56 pm","2019/08/05  7:00 pm","-€10.00","7","-172","-500"
"PokerStars","2666627214","€9.30+€0.70","2019/08/05  6:56 pm","2019/08/05  7:07 pm","€10.00","38","300","1,000"
"PokerStars","2666625986","€9.30+€0.70","2019/08/05  6:51 pm","2019/08/05  6:55 pm","-€10.00","11","-440","-500"
"PokerStars","2666625328","€9.30+€0.70","2019/08/05  6:49 pm","2019/08/05  7:00 pm","€10.00","38","83","1,000"
"PokerStars","2666623618","€9.30+€0.70","2019/08/05  6:44 pm","2019/08/05  6:55 pm","-€10.00","38","-201","-500"
"PokerStars","2666623231","€9.30+€0.70","2019/08/05  6:44 pm","2019/08/05  6:50 pm","€10.00","28","457","1,000"
"PokerStars","2666623063","€9.30+€0.70","2019/08/05  6:44 pm","2019/08/05  6:49 pm","-€10.00","21","-314","-500"
"PokerStars","2666608396","€9.30+€0.70","2019/08/05  5:59 pm","2019/08/05  6:06 pm","-€10.00","21","-93","-500"
"PokerStars","2666608238","€9.30+€0.70","2019/08/05  5:59 pm","2019/08/05  6:06 pm","-€10.00","31","252","-500"
"PokerStars","2666604666","€9.30+€0.70","2019/08/05  5:48 pm","2019/08/05  5:58 pm","-€10.00","28","34","-500"
"PokerStars","2666604359","€9.30+€0.70","2019/08/05  5:47 pm","2019/08/05  6:05 pm","€50.00","71","620","1,000"
"PokerStars","2666603694","€9.30+€0.70","2019/08/05  5:45 pm","2019/08/05  5:55 pm","€10.00","39","-431","1,000"
"PokerStars","2666602216","€9.30+€0.70","2019/08/05  5:41 pm","2019/08/05  5:46 pm","-€10.00","19","-32","-500"
"PokerStars","2666601001","€9.30+€0.70","2019/08/05  5:36 pm","2019/08/05  5:47 pm","€50.00","41","-119","1,000"
"PokerStars","2666600677","€9.30+€0.70","2019/08/05  5:36 pm","2019/08/05  5:44 pm","-€10.00","20","322","-500"
"PokerStars","2666600596","€9.30+€0.70","2019/08/05  5:36 pm","2019/08/05  5:40 pm","-€10.00","12","247","-500"
"PokerStars","2666545695","€9.30+€0.70","2019/08/05  2:03 pm","2019/08/05  2:13 pm","-€10.00","52","-272","-500"
"PokerStars","2666544756","€9.30+€0.70","2019/08/05  2:00 pm","2019/08/05  2:06 pm","-€10.00","18","-109","-500"
"PokerStars","2666543374","€9.30+€0.70","2019/08/05  1:55 pm","2019/08/05  2:05 pm","-€10.00","52","46","-500"
"PokerStars","2666543373","€9.30+€0.70","2019/08/05  1:54 pm","2019/08/05  2:02 pm","-€10.00","27","-171","-500"
"PokerStars","2666542242","€9.30+€0.70","2019/08/05  1:47 pm","2019/08/05  2:00 pm","€10.00","60","303","1,000"
"PokerStars","2666541791","€9.30+€0.70","2019/08/05  1:45 pm","2019/08/05  1:50 pm","-€10.00","17","-181","-500"
"PokerStars","2666541470","€9.30+€0.70","2019/08/05  1:44 pm","2019/08/05  1:46 pm","-€10.00","8","-124","-500"
"PokerStars","2666540034","€9.30+€0.70","2019/08/05  1:40 pm","2019/08/05  1:45 pm","€30.00","15","557","1,000"
"PokerStars","2666539242","€9.30+€0.70","2019/08/05  1:37 pm","2019/08/05  1:43 pm","-€10.00","14","-69","-500"
"PokerStars","2666539047","€9.30+€0.70","2019/08/05  1:36 pm","2019/08/05  1:52 pm","€10.00","68","-71","1,000"
"PokerStars","2666539046","€9.30+€0.70","2019/08/05  1:36 pm","2019/08/05  1:37 pm","-€10.00","4","159","-500"
"PokerStars","2666538847","€9.30+€0.70","2019/08/05  1:35 pm","2019/08/05  1:39 pm","€50.00","19","464","1,000"
"PokerStars","2666527971","€9.30+€0.70","2019/08/05 12:47 pm","2019/08/05  1:01 pm","€30.00","67","1,172","1,000"
"PokerStars","2666527772","€9.30+€0.70","2019/08/05 12:46 pm","2019/08/05 12:48 pm","-€10.00","5","-336","-500"
"PokerStars","2666526759","€9.30+€0.70","2019/08/05 12:43 pm","2019/08/05 12:51 pm","€30.00","27","267","1,000"
"PokerStars","2666525672","€9.30+€0.70","2019/08/05 12:39 pm","2019/08/05 12:45 pm","-€10.00","18","-131","-500"
"PokerStars","2666525472","€9.30+€0.70","2019/08/05 12:39 pm","2019/08/05 12:45 pm","-€10.00","21","442","-500"
"PokerStars","2666524726","€9.30+€0.70","2019/08/05 12:35 pm","2019/08/05 12:42 pm","€10.00","22","615","1,000"
"PokerStars","2666524309","€9.30+€0.70","2019/08/05 12:33 pm","2019/08/05 12:38 pm","-€10.00","14","-462","-500"
"PokerStars","2666523474","€9.30+€0.70","2019/08/05 12:30 pm","2019/08/05 12:34 pm","-€10.00","13","-272","-500"
"PokerStars","2666522966","€9.30+€0.70","2019/08/05 12:27 pm","2019/08/05 12:39 pm","€10.00","62","9","1,000"
"PokerStars","2666522401","€9.30+€0.70","2019/08/05 12:25 pm","2019/08/05 12:26 pm","-€10.00","4","-325","-500"
"PokerStars","2666522363","€0.23+€0.02","2019/08/05 12:25 pm","2019/08/05 12:30 pm","€0.75","15","683","1,000"
"PokerStars","2666522220","€0.23+€0.02","2019/08/05 12:24 pm","2019/08/05 12:33 pm","-€0.25","25","-331","-500"
"PokerStars","2666520910","€9.30+€0.70","2019/08/05 12:19 pm","2019/08/05 12:25 pm","-€10.00","14","-332","-500"
"PokerStars","2666520697","€9.30+€0.70","2019/08/05 12:18 pm","2019/08/05 12:24 pm","-€10.00","28","-519","-500"
"PokerStars","2666520678","€9.30+€0.70","2019/08/05 12:18 pm","2019/08/05 12:21 pm","-€10.00","11","-264","-500"
"PokerStars","2663191709","€4.65+€0.35","2019/07/31  6:46 pm","2019/07/31  6:49 pm","€5.00","10","94","1,000"
"PokerStars","2663191386","€4.65+€0.35","2019/07/31  6:45 pm","2019/07/31  6:57 pm","-€5.00","37","-128","-500"
"PokerStars","2663191326","€4.65+€0.35","2019/07/31  6:45 pm","2019/07/31  6:56 pm","-€5.00","48","-534","-500"
"PokerStars","2663190829","€4.65+€0.35","2019/07/31  6:43 pm","2019/07/31  6:45 pm","-€5.00","6","-330","-500"
"PokerStars","2663189613","€4.65+€0.35","2019/07/31  6:40 pm","2019/07/31  6:44 pm","-€5.00","8","126","-500"
"PokerStars","2663189017","€4.65+€0.35","2019/07/31  6:38 pm","2019/07/31  6:44 pm","-€5.00","19","-507","-500"
"PokerStars","2663186041","€4.65+€0.35","2019/07/31  6:31 pm","2019/07/31  6:40 pm","-€5.00","24","-187","-500"
"PokerStars","2663185720","€4.65+€0.35","2019/07/31  6:30 pm","2019/07/31  6:43 pm","€5.00","35","-331","1,000"
"PokerStars","2663184401","€4.65+€0.35","2019/07/31  6:26 pm","2019/07/31  6:38 pm","-€5.00","41","-210","-500"
"PokerStars","2663183655","€4.65+€0.35","2019/07/31  6:24 pm","2019/07/31  6:30 pm","-€5.00","19","-784","-500"
"PokerStars","2663181237","€4.65+€0.35","2019/07/31  6:17 pm","2019/07/31  6:26 pm","-€5.00","31","34","-500"
"PokerStars","2663181151","€4.65+€0.35","2019/07/31  6:17 pm","2019/07/31  6:29 pm","€5.00","45","759","1,000"
"PokerStars","2663181114","€4.65+€0.35","2019/07/31  6:17 pm","2019/07/31  6:23 pm","-€5.00","19","-113","-500"
"PokerStars","2663170195","€4.65+€0.35","2019/07/31  5:45 pm","2019/07/31  5:52 pm","€15.00","29","561","1,000"
"PokerStars","2663169733","€4.65+€0.35","2019/07/31  5:44 pm","2019/07/31  5:44 pm","-€5.00","4","27","-500"
"PokerStars","2663169265","€4.65+€0.35","2019/07/31  5:42 pm","2019/07/31  5:48 pm","-€5.00","26","40","-500"
"PokerStars","2663168820","€4.65+€0.35","2019/07/31  5:41 pm","2019/07/31  5:43 pm","-€5.00","11","215","-500"
"PokerStars","2663168766","€4.65+€0.35","2019/07/31  5:41 pm","2019/07/31  5:54 pm","€5.00","45","152","1,000"
"PokerStars","2663168370","€4.65+€0.35","2019/07/31  5:40 pm","2019/07/31  5:40 pm","-€5.00","3","57","-500"
"PokerStars","2663167542","€4.65+€0.35","2019/07/31  5:37 pm","2019/07/31  5:41 pm","-€5.00","12","-138","-500"
"PokerStars","2663165337","€4.65+€0.35","2019/07/31  5:30 pm","2019/07/31  5:42 pm","€5.00","45","495","1,000"
"PokerStars","2663164781","€4.65+€0.35","2019/07/31  5:29 pm","2019/07/31  5:39 pm","-€5.00","38","-130","-500"
"PokerStars","2663164523","€4.65+€0.35","2019/07/31  5:28 pm","2019/07/31  5:29 pm","-€5.00","2","-500","-500"
"PokerStars","2663164477","€4.65+€0.35","2019/07/31  5:28 pm","2019/07/31  5:37 pm","€5.00","29","-27","1,000"
"PokerStars","2663161348","€4.65+€0.35","2019/07/31  5:18 pm","2019/07/31  5:27 pm","€5.00","44","1,059","1,000"
"PokerStars","2663161260","€4.65+€0.35","2019/07/31  5:18 pm","2019/07/31  5:22 pm","-€5.00","13","-127","-500"
"PokerStars","2663161121","€4.65+€0.35","2019/07/31  5:17 pm","2019/07/31  5:28 pm","€15.00","47","23","1,000"
"PokerStars","2663099742","€4.65+€0.35","2019/07/31  1:26 pm","2019/07/31  1:39 pm","€15.00","64","630","1,000"
"PokerStars","2663099003","€4.65+€0.35","2019/07/31  1:23 pm","2019/07/31  1:32 pm","€5.00","29","354","1,000"
"PokerStars","2663098741","€4.65+€0.35","2019/07/31  1:22 pm","2019/07/31  1:26 pm","€5.00","11","942","1,000"
"PokerStars","2663097642","€4.65+€0.35","2019/07/31  1:19 pm","2019/07/31  1:23 pm","-€5.00","12","34","-500"
"PokerStars","2663097616","€4.65+€0.35","2019/07/31  1:19 pm","2019/07/31  1:26 pm","-€5.00","19","-92","-500"
"PokerStars","2663095922","€4.65+€0.35","2019/07/31  1:12 pm","2019/07/31  1:19 pm","-€5.00","22","-44","-500"
"PokerStars","2663095492","€4.65+€0.35","2019/07/31  1:10 pm","2019/07/31  1:22 pm","-€5.00","31","-498","-500"
"PokerStars","2663095456","€4.65+€0.35","2019/07/31  1:10 pm","2019/07/31  1:18 pm","€5.00","27","768","1,000"
"PokerStars","2663092766","€4.65+€0.35","2019/07/31  1:00 pm","2019/07/31  1:11 pm","€5.00","40","138","1,000"
"PokerStars","2663092156","€4.65+€0.35","2019/07/31 12:57 pm","2019/07/31  1:09 pm","-€5.00","47","847","-500"
"PokerStars","2663092036","€4.65+€0.35","2019/07/31 12:57 pm","2019/07/31  1:06 pm","€5.00","32","245","1,000"
"PokerStars","2663091876","€4.65+€0.35","2019/07/31 12:57 pm","2019/07/31 12:59 pm","€5.00","8","458","1,000"
"PokerStars","2663080374","€4.65+€0.35","2019/07/31 12:15 pm","2019/07/31 12:24 pm","€5.00","31","-552","1,000"
"PokerStars","2663078847","€4.65+€0.35","2019/07/31 12:10 pm","2019/07/31 12:16 pm","€5.00","26","485","1,000"
"PokerStars","2663078435","€4.65+€0.35","2019/07/31 12:08 pm","2019/07/31 12:14 pm","-€5.00","17","-54","-500"
"PokerStars","2663078301","€4.65+€0.35","2019/07/31 12:07 pm","2019/07/31 12:18 pm","-€5.00","44","510","-500"
"PokerStars","2663078158","€4.65+€0.35","2019/07/31 12:07 pm","2019/07/31 12:09 pm","-€5.00","6","-154","-500"
"PokerStars","2663076464","€4.65+€0.35","2019/07/31 12:01 pm","2019/07/31 12:07 pm","-€5.00","30","72","-500"
"PokerStars","2663076183","€4.65+€0.35","2019/07/31 12:00 pm","2019/07/31 12:05 pm","€25.00","8","380","1,000"
"PokerStars","2663076138","€4.65+€0.35","2019/07/31 12:00 pm","2019/07/31 12:06 pm","€25.00","24","909","1,000"
"PokerStars","2663074814","€4.65+€0.35","2019/07/31 11:56 am","2019/07/31 12:00 pm","€15.00","13","171","1,000"
"PokerStars","2663073905","€4.65+€0.35","2019/07/31 11:53 am","2019/07/31 11:59 am","-€5.00","18","-480","-500"
"PokerStars","2663073845","€4.65+€0.35","2019/07/31 11:52 am","2019/07/31 11:59 am","-€5.00","16","23","-500"
"PokerStars","2663071711","€4.65+€0.35","2019/07/31 11:45 am","2019/07/31 11:51 am","-€5.00","21","-279","-500"
"PokerStars","2663071667","€4.65+€0.35","2019/07/31 11:45 am","2019/07/31 11:52 am","€5.00","19","-124","1,000"
"PokerStars","2663071584","€4.65+€0.35","2019/07/31 11:45 am","2019/07/31 11:55 am","€5.00","44","614","1,000"
"PokerStars","2663005867","€4.65+€0.35","2019/07/31  8:51 am","2019/07/31  8:57 am","-€5.00","19","181","-500"
"PokerStars","2663003619","€4.65+€0.35","2019/07/31  8:46 am","2019/07/31  8:58 am","€5.00","41","-175","1,000"
"PokerStars","2663003554","€4.65+€0.35","2019/07/31  8:46 am","2019/07/31  8:59 am","€5.00","35","-463","1,000"
"PokerStars","2663000978","€4.65+€0.35","2019/07/31  8:41 am","2019/07/31  8:42 am","-€5.00","4","-275","-500"
"PokerStars","2663000588","€4.65+€0.35","2019/07/31  8:40 am","2019/07/31  8:50 am","€5.00","34","1,411","1,000"
"PokerStars","2662999136","€4.65+€0.35","2019/07/31  8:37 am","2019/07/31  8:40 am","-€5.00","6","264","-500"
"PokerStars","2662997273","€4.65+€0.35","2019/07/31  8:33 am","2019/07/31  8:40 am","€15.00","16","515","1,000"
"PokerStars","2662997144","€4.65+€0.35","2019/07/31  8:33 am","2019/07/31  8:46 am","€25.00","62","1,465","1,000"
"PokerStars","2662995847","€4.65+€0.35","2019/07/31  8:31 am","2019/07/31  8:32 am","-€5.00","8","-151","-500"
"PokerStars","2662993828","€4.65+€0.35","2019/07/31  8:27 am","2019/07/31  8:32 am","€15.00","13","-742","1,000"
"PokerStars","2662993632","€4.65+€0.35","2019/07/31  8:26 am","2019/07/31  8:30 am","€15.00","12","915","1,000"
"PokerStars","2662993534","€4.65+€0.35","2019/07/31  8:26 am","2019/07/31  8:36 am","-€5.00","37","672","-500"
"PokerStars","2662567277","€4.65+€0.35","2019/07/30  8:39 pm","2019/07/30  8:45 pm","-€5.00","15","-243","-500"
"PokerStars","2662566516","€4.65+€0.35","2019/07/30  8:37 pm","2019/07/30  8:47 pm","€15.00","52","775","1,000"
"PokerStars","2662565106","€4.65+€0.35","2019/07/30  8:34 pm","2019/07/30  8:38 pm","€5.00","10","802","1,000"
"PokerStars","2662563054","€4.65+€0.35","2019/07/30  8:29 pm","2019/07/30  8:43 pm","€5.00","37","943","1,000"
"PokerStars","2662561454","€4.65+€0.35","2019/07/30  8:25 pm","2019/07/30  8:33 pm","-€5.00","28","88","-500"
"PokerStars","2662561206","€4.65+€0.35","2019/07/30  8:25 pm","2019/07/30  8:37 pm","-€5.00","45","-223","-500"
"PokerStars","2662560283","€4.65+€0.35","2019/07/30  8:23 pm","2019/07/30  8:25 pm","-€5.00","8","-91","-500"
"PokerStars","2662560208","€4.65+€0.35","2019/07/30  8:23 pm","2019/07/30  8:29 pm","-€5.00","19","-268","-500"
"PokerStars","2662556203","€4.65+€0.35","2019/07/30  8:13 pm","2019/07/30  8:20 pm","-€5.00","26","-105","-500"
"PokerStars","2662556013","€4.65+€0.35","2019/07/30  8:13 pm","2019/07/30  8:21 pm","-€5.00","19","-411","-500"
"PokerStars","2662555868","€4.65+€0.35","2019/07/30  8:12 pm","2019/07/30  8:24 pm","€25.00","50","279","1,000"
"PokerStars","2661900983","€4.65+€0.35","2019/07/29  7:41 pm","2019/07/29  7:41 pm","-€5.00","3","-500","-500"
"PokerStars","2661900646","€4.65+€0.35","2019/07/29  7:40 pm","2019/07/29  7:47 pm","-€5.00","35","14","-500"
"PokerStars","2661900592","€4.65+€0.35","2019/07/29  7:39 pm","2019/07/29  7:49 pm","€15.00","47","-295","1,000"
"PokerStars","2661899377","€4.65+€0.35","2019/07/29  7:36 pm","2019/07/29  7:40 pm","€15.00","15","838","1,000"
"PokerStars","2661899185","€4.65+€0.35","2019/07/29  7:36 pm","2019/07/29  7:39 pm","€5.00","11","81","1,000"
"PokerStars","2661899101","€4.65+€0.35","2019/07/29  7:35 pm","2019/07/29  7:39 pm","-€5.00","9","-357","-500"
"PokerStars","2661895968","€4.65+€0.35","2019/07/29  7:27 pm","2019/07/29  7:33 pm","-€5.00","14","-316","-500"
"PokerStars","2661894049","€4.65+€0.35","2019/07/29  7:22 pm","2019/07/29  7:35 pm","-€5.00","60","719","-500"
"PokerStars","2661893814","€4.65+€0.35","2019/07/29  7:21 pm","2019/07/29  7:35 pm","€15.00","71","117","1,000"
"PokerStars","2661893108","€4.65+€0.35","2019/07/29  7:19 pm","2019/07/29  7:27 pm","€5.00","24","468","1,000"
"PokerStars","2661891991","€4.65+€0.35","2019/07/29  7:16 pm","2019/07/29  7:18 pm","€5.00","6","449","1,000"
"PokerStars","2661891744","€4.65+€0.35","2019/07/29  7:16 pm","2019/07/29  7:21 pm","-€5.00","15","470","-500"
"PokerStars","2661890248","€4.65+€0.35","2019/07/29  7:12 pm","2019/07/29  7:16 pm","-€5.00","15","-234","-500"
"PokerStars","2661890223","€4.65+€0.35","2019/07/29  7:11 pm","2019/07/29  7:21 pm","€5.00","35","529","1,000"
"PokerStars","2661890037","€4.65+€0.35","2019/07/29  7:11 pm","2019/07/29  7:15 pm","-€5.00","9","-0","-500"
"PokerStars","2661875443","€4.65+€0.35","2019/07/29  6:26 pm","2019/07/29  6:31 pm","-€5.00","19","-187","-500"
"PokerStars","2661874422","€4.65+€0.35","2019/07/29  6:23 pm","2019/07/29  6:26 pm","-€5.00","14","-36","-500"
"PokerStars","2661874301","€4.65+€0.35","2019/07/29  6:22 pm","2019/07/29  6:28 pm","-€5.00","18","-189","-500"
"PokerStars","2661874158","€4.65+€0.35","2019/07/29  6:22 pm","2019/07/29  6:22 pm","-€5.00","2","-220","-500"
"PokerStars","2661872117","€4.65+€0.35","2019/07/29  6:16 pm","2019/07/29  6:19 pm","€5.00","13","75","1,000"
"PokerStars","2661872066","€4.65+€0.35","2019/07/29  6:15 pm","2019/07/29  6:26 pm","-€5.00","36","842","-500"
"PokerStars","2661870797","€4.65+€0.35","2019/07/29  6:12 pm","2019/07/29  6:22 pm","€5.00","31","882","1,000"
"PokerStars","2661870197","€4.65+€0.35","2019/07/29  6:10 pm","2019/07/29  6:15 pm","€5.00","21","753","1,000"
"PokerStars","2661869312","€4.65+€0.35","2019/07/29  6:07 pm","2019/07/29  6:11 pm","€5.00","15","686","1,000"
"PokerStars","2661868672","€4.65+€0.35","2019/07/29  6:05 pm","2019/07/29  6:15 pm","-€5.00","26","685","-500"
"PokerStars","2661868177","€4.65+€0.35","2019/07/29  6:03 pm","2019/07/29  6:09 pm","-€5.00","23","-289","-500"
"PokerStars","2661867210","€4.65+€0.35","2019/07/29  6:00 pm","2019/07/29  6:02 pm","€5.00","8","347","1,000"
"PokerStars","2661866506","€4.65+€0.35","2019/07/29  5:57 pm","2019/07/29  6:00 pm","-€5.00","11","5","-500"
"PokerStars","2661866424","€4.65+€0.35","2019/07/29  5:57 pm","2019/07/29  6:04 pm","-€5.00","12","81","-500"
"PokerStars","2661866252","€4.65+€0.35","2019/07/29  5:57 pm","2019/07/29  6:06 pm","€5.00","25","567","1,000"
"PokerStars","2661826178","€4.65+€0.35","2019/07/29  3:21 pm","2019/07/29  3:26 pm","-€5.00","19","-786","-500"
"PokerStars","2661825186","€4.65+€0.35","2019/07/29  3:16 pm","2019/07/29  3:27 pm","€25.00","39","314","1,000"
"PokerStars","2661825122","€4.65+€0.35","2019/07/29  3:15 pm","2019/07/29  3:27 pm","-€5.00","55","-87","-500"
"PokerStars","2661823741","€4.65+€0.35","2019/07/29  3:10 pm","2019/07/29  3:20 pm","-€5.00","33","-772","-500"
"PokerStars","2661823192","€4.65+€0.35","2019/07/29  3:06 pm","2019/07/29  3:09 pm","-€5.00","13","-57","-500"
"PokerStars","2661822897","€4.65+€0.35","2019/07/29  3:06 pm","2019/07/29  3:12 pm","-€5.00","15","-139","-500"
"PokerStars","2661822428","€4.65+€0.35","2019/07/29  3:04 pm","2019/07/29  3:15 pm","€5.00","54","987","1,000"
"PokerStars","2661821204","€4.65+€0.35","2019/07/29  2:59 pm","2019/07/29  3:05 pm","€5.00","22","578","1,000"
"PokerStars","2661820262","€4.65+€0.35","2019/07/29  2:56 pm","2019/07/29  3:05 pm","-€5.00","30","-260","-500"
"PokerStars","2661820261","€4.65+€0.35","2019/07/29  2:55 pm","2019/07/29  3:03 pm","-€5.00","26","259","-500"
"PokerStars","2661820260","€4.65+€0.35","2019/07/29  2:55 pm","2019/07/29  2:58 pm","-€5.00","7","-192","-500"
"PokerStars","2661811102","€4.65+€0.35","2019/07/29  2:12 pm","2019/07/29  2:18 pm","€25.00","23","255","1,000"
"PokerStars","2661811066","€4.65+€0.35","2019/07/29  2:11 pm","2019/07/29  2:22 pm","-€5.00","33","-288","-500"
"PokerStars","2661810990","€4.65+€0.35","2019/07/29  2:11 pm","2019/07/29  2:11 pm","-€5.00","1","-188","-500"
"PokerStars","2661810794","€4.65+€0.35","2019/07/29  2:10 pm","2019/07/29  2:19 pm","-€5.00","33","36","-500"
"PokerStars","2661809129","€4.65+€0.35","2019/07/29  2:03 pm","2019/07/29  2:10 pm","-€5.00","17","-168","-500"
"PokerStars","2661809121","€4.65+€0.35","2019/07/29  2:02 pm","2019/07/29  2:10 pm","€5.00","26","-216","1,000"
"PokerStars","2661808657","€4.65+€0.35","2019/07/29  2:01 pm","2019/07/29  2:10 pm","€5.00","33","1,060","1,000"
"PokerStars","2661808622","€4.65+€0.35","2019/07/29  2:01 pm","2019/07/29  2:02 pm","€5.00","4","630","1,000"
"PokerStars","2661808359","€4.65+€0.35","2019/07/29  1:59 pm","2019/07/29  2:00 pm","€5.00","5","283","1,000"
"PokerStars","2661807447","€4.65+€0.35","2019/07/29  1:55 pm","2019/07/29  2:01 pm","-€5.00","20","55","-500"
"PokerStars","2661806894","€4.65+€0.35","2019/07/29  1:52 pm","2019/07/29  1:58 pm","€5.00","25","790","1,000"
"PokerStars","2661806628","€4.65+€0.35","2019/07/29  1:51 pm","2019/07/29  2:00 pm","-€5.00","30","-289","-500"
"PokerStars","2661806409","€4.65+€0.35","2019/07/29  1:51 pm","2019/07/29  1:51 pm","-€5.00","1","-304","-500"
"PokerStars","2661806379","€4.65+€0.35","2019/07/29  1:50 pm","2019/07/29  1:54 pm","€5.00","15","253","1,000"
"PokerStars","2661806266","€4.65+€0.35","2019/07/29  1:50 pm","2019/07/29  1:50 pm","-€5.00","1","317","-500"
"PokerStars","2661805325","€4.65+€0.35","2019/07/29  1:44 pm","2019/07/29  1:52 pm","-€5.00","28","83","-500"
"PokerStars","2661805168","€4.65+€0.35","2019/07/29  1:43 pm","2019/07/29  1:50 pm","-€5.00","23","-166","-500"
"PokerStars","2661804767","€4.65+€0.35","2019/07/29  1:43 pm","2019/07/29  1:49 pm","-€5.00","25","140","-500"
"PokerStars","2660446671","€4.65+€0.35","2019/07/27 10:48 am","2019/07/27 10:52 am","-€5.00","10","161","-500"
"PokerStars","2660444936","€4.65+€0.35","2019/07/27 10:44 am","2019/07/27 10:48 am","€5.00","10","283","1,000"
"PokerStars","2660444788","€4.65+€0.35","2019/07/27 10:44 am","2019/07/27 10:47 am","-€5.00","9","385","-500"
"PokerStars","2660444673","€4.65+€0.35","2019/07/27 10:43 am","2019/07/27 10:50 am","€5.00","27","814","1,000"
"PokerStars","2660442902","€4.65+€0.35","2019/07/27 10:38 am","2019/07/27 10:41 am","-€5.00","15","316","-500"
"PokerStars","2660440632","€4.65+€0.35","2019/07/27 10:32 am","2019/07/27 10:37 am","-€5.00","26","-533","-500"
"PokerStars","2660440012","€4.65+€0.35","2019/07/27 10:31 am","2019/07/27 10:31 am","-€5.00","4","117","-500"
